event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.705
q1_075,63.000,3.500
face_025,67.218,2.115
q1_025,70.013,3.500
face_050,74.013,1.808
q1_050,76.833,3.500
face_100,86.718,3.192
q1_100,90.821,3.500
face_000,102.885,2.474
q1_000,105.885,3.500
prompt,116.423,5.000
face_075,121.423,3.244
q0_075,125.885,3.500
face_050,132.064,2.013
q0_050,134.731,3.500
face_025,147.013,2.885
q0_025,151.090,3.500
face_000,158.795,2.372
q0_000,162.205,3.500
face_100,168.603,2.731
q0_100,171.833,3.500
prompt,179.756,5.000
face_000,184.756,2.628
q0_000,188.628,3.500
face_050,195.244,3.449
q0_050,200.038,3.500
face_075,205.782,3.397
q0_075,209.885,3.500
face_025,218.462,3.141
q0_025,222.538,3.500
face_100,230.679,2.423
q0_100,233.679,3.500
prompt,240.731,5.000
face_075,245.731,2.936
q1_075,250.038,3.500
face_100,255.564,2.987
q1_100,259.615,3.500
face_025,266.449,2.064
q1_025,269.397,3.500
face_050,277.756,2.526
q1_050,281.372,3.500
face_000,286.462,1.910
q1_000,289.103,3.500
prompt,299.859,5.000
face_075,304.859,3.090
q0_075,309.397,3.500
face_100,319.064,2.577
q0_100,322.192,3.500
face_000,334.692,3.295
q0_000,338.821,3.500
face_050,349.141,2.782
q0_050,353.346,3.500
face_025,364.321,1.603
q0_025,367.090,3.500
prompt,371.526,5.000
face_075,376.526,1.859
q1_075,379.244,3.500
face_100,386.513,2.833
q1_100,390.744,3.500
face_025,399.756,1.962
q1_025,402.987,3.500
face_000,414.615,2.679
q1_000,418.615,3.500
face_050,426.103,1.551
q1_050,428.615,3.500
prompt,434.577,5.000
face_100,439.577,2.269
q0_100,442.603,3.500
face_000,451.397,2.167
q0_000,454.346,3.500
face_050,463.795,1.500
q0_050,466.436,3.500
face_075,478.282,1.654
q0_075,480.744,3.500
face_025,492.154,2.218
q0_025,495.359,3.500
prompt,500.013,5.000
face_000,505.013,2.321
q1_000,507.962,3.500
face_075,512.833,1.756
q1_075,516.064,3.500
face_100,527.256,3.500
q1_100,531.359,3.500
face_025,536.667,3.038
q1_025,541.205,3.500
face_050,550.436,3.346
q1_050,554.897,3.500
