event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.526
q0_000,63.410,3.500
face_100,72.205,2.885
q0_100,76.564,3.500
face_075,87.538,2.679
q0_075,90.897,3.500
face_050,98.167,2.064
q0_050,100.987,3.500
face_025,106.731,3.192
q0_025,111.244,3.500
prompt,117.859,5.000
face_100,122.859,2.987
q1_100,126.628,3.500
face_075,138.474,2.115
q1_075,141.141,3.500
face_025,148.846,1.962
q1_025,152.179,3.500
face_050,163.808,1.756
q1_050,166.654,3.500
face_000,174.795,2.833
q1_000,179.128,3.500
prompt,183.346,5.000
face_075,188.346,3.141
q0_075,192.321,3.500
face_100,201.551,1.551
q0_100,204.526,3.500
face_025,212.885,2.474
q0_025,215.859,3.500
face_000,222.038,3.295
q0_000,226.321,3.500
face_050,237.513,2.936
q0_050,241.154,3.500
prompt,253.436,5.000
face_100,258.436,2.167
q1_100,261.513,3.500
face_075,271.179,3.038
q1_075,274.821,3.500
face_025,287.321,1.705
q1_025,289.654,3.500
face_050,298.231,3.397
q1_050,302.897,3.500
face_000,314.962,1.603
q1_000,317.500,3.500
prompt,324.333,5.000
face_100,329.333,2.423
q1_100,333.205,3.500
face_075,339.603,3.500
q1_075,344.500,3.500
face_050,355.910,2.269
q1_050,359.038,3.500
face_025,363.038,1.859
q1_025,365.910,3.500
face_000,376.667,2.372
q1_000,380.333,3.500
prompt,386.295,5.000
face_000,391.295,1.808
q0_000,393.628,3.500
face_075,398.064,3.244
q0_075,402.500,3.500
face_100,407.372,2.218
q0_100,410.628,3.500
face_025,415.718,2.577
q0_025,418.949,3.500
face_050,426.000,1.910
q0_050,429.051,3.500
prompt,439.590,5.000
face_075,444.590,3.090
q0_075,448.410,3.500
face_100,456.333,3.449
q0_100,460.949,3.500
face_025,470.397,1.500
q0_025,473.013,3.500
face_000,478.538,2.013
q0_000,481.128,3.500
face_050,491.013,2.782
q0_050,494.859,3.500
prompt,499.513,5.000
face_050,504.513,2.731
q1_050,508.487,3.500
face_075,517.500,1.654
q1_075,520.115,3.500
face_025,527.603,2.321
q1_025,531.269,3.500
face_100,541.590,2.628
q1_100,545.436,3.500
face_000,550.744,3.346
q1_000,554.897,3.500
