event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.859
q1_050,63.026,3.500
face_075,68.551,2.987
q1_075,72.372,3.500
face_000,82.692,1.756
q1_000,85.410,3.500
face_025,94.641,2.013
q1_025,97.897,3.500
face_100,109.526,3.346
q1_100,113.551,3.500
prompt,121.038,5.000
face_075,126.038,1.500
q0_075,128.679,3.500
face_000,135.295,2.885
q0_000,139.679,3.500
face_100,151.526,2.526
q0_100,154.756,3.500
face_050,165.295,1.910
q0_050,168.115,3.500
face_025,176.038,1.551
q0_025,178.244,3.500
prompt,189.654,5.000
face_050,194.654,2.833
q1_050,198.577,3.500
face_025,205.628,3.295
q1_025,209.654,3.500
face_000,220.410,2.936
q1_000,224.333,3.500
face_100,233.346,1.705
q1_100,235.679,3.500
face_075,244.038,1.654
q1_075,246.500,3.500
prompt,255.949,5.000
face_050,260.949,3.192
q0_050,265.179,3.500
face_075,273.321,2.064
q0_075,276.449,3.500
face_025,282.628,1.962
q0_025,285.705,3.500
face_000,297.769,2.423
q0_000,301.128,3.500
face_100,309.923,3.141
q0_100,314.436,3.500
prompt,320.397,5.000
face_075,325.397,2.115
q1_075,328.295,3.500
face_050,339.269,3.038
q1_050,343.064,3.500
face_025,349.462,3.500
q1_025,353.974,3.500
face_000,358.846,2.731
q1_000,362.462,3.500
face_100,366.679,2.782
q1_100,370.756,3.500
prompt,383.038,5.000
face_050,388.038,1.808
q0_050,391.321,3.500
face_025,401.423,2.577
q0_025,405.269,3.500
face_100,416.462,3.449
q0_100,421.128,3.500
face_075,433.628,2.321
q0_075,437.269,3.500
face_000,442.359,2.167
q0_000,445.974,3.500
prompt,450.410,5.000
face_025,455.410,1.603
q0_025,457.538,3.500
face_075,464.808,3.397
q0_075,469.064,3.500
face_000,478.731,3.244
q0_000,483.372,3.500
face_100,487.372,2.679
q0_100,490.551,3.500
face_050,499.128,2.269
q0_050,502.000,3.500
prompt,507.308,5.000
face_050,512.308,2.218
q1_050,515.077,3.500
face_000,520.821,2.372
q1_000,524.385,3.500
face_075,529.038,3.090
q1_075,532.705,3.500
face_025,539.538,2.628
q1_025,543.513,3.500
face_100,551.218,2.474
q1_100,555.115,3.500
