event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.756
q1_100,62.410,3.500
face_075,73.603,2.628
q1_075,77.013,3.500
face_000,86.026,2.115
q1_000,89.282,3.500
face_025,97.641,2.064
q1_025,100.256,3.500
face_050,112.103,2.679
q1_050,115.846,3.500
prompt,122.244,5.000
face_000,127.244,2.885
q0_000,130.859,3.500
face_075,141.615,1.859
q0_075,144.103,3.500
face_100,148.538,3.397
q0_100,152.897,3.500
face_050,164.526,3.449
q0_050,168.577,3.500
face_025,174.321,2.731
q0_025,177.936,3.500
prompt,188.256,5.000
face_050,193.256,3.192
q0_050,197.795,3.500
face_000,202.449,1.603
q0_000,204.808,3.500
face_100,210.987,2.321
q0_100,214.808,3.500
face_025,222.295,1.551
q0_025,224.859,3.500
face_075,231.474,1.500
q0_075,234.423,3.500
prompt,245.833,5.000
face_025,250.833,1.705
q1_025,253.372,3.500
face_000,263.910,1.808
q1_000,266.423,3.500
face_100,271.513,2.833
q1_100,275.744,3.500
face_050,287.808,2.269
q1_050,290.987,3.500
face_075,295.859,2.474
q1_075,299.756,3.500
prompt,307.026,5.000
face_075,312.026,1.962
q1_075,315.077,3.500
face_000,323.218,1.654
q1_000,325.397,3.500
face_025,331.359,2.423
q1_025,334.282,3.500
face_050,344.167,2.936
q1_050,347.962,3.500
face_100,357.628,2.167
q1_100,361.013,3.500
prompt,368.718,5.000
face_000,373.718,2.526
q0_000,377.718,3.500
face_050,384.551,3.295
q0_050,389.167,3.500
face_025,396.218,3.346
q0_025,400.756,3.500
face_075,411.731,2.013
q0_075,415.038,3.500
face_100,419.038,3.038
q0_100,423.321,3.500
prompt,428.846,5.000
face_050,433.846,1.910
q0_050,436.436,3.500
face_000,448.718,2.577
q0_000,452.231,3.500
face_075,456.449,3.090
q0_075,460.346,3.500
face_025,469.795,3.141
q0_025,474.205,3.500
face_100,483.436,2.372
q0_100,486.795,3.500
prompt,494.718,5.000
face_075,499.718,3.500
q1_075,504.385,3.500
face_000,512.962,2.218
q1_000,516.295,3.500
face_025,521.603,2.987
q1_025,525.962,3.500
face_050,538.462,3.244
q1_050,542.282,3.500
face_100,552.385,2.782
q1_100,556.205,3.500
