event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,3.192
q1_000,64.077,3.500
face_075,71.346,2.833
q1_075,75.526,3.500
face_100,87.372,3.244
q1_100,92.038,3.500
face_050,97.782,3.397
q1_050,101.756,3.500
face_025,113.821,2.628
q1_025,117.154,3.500
prompt,122.026,5.000
face_000,127.026,1.756
q0_000,129.641,3.500
face_025,140.833,2.064
q0_025,144.090,3.500
face_075,154.192,2.526
q0_075,157.500,3.500
face_050,162.808,2.731
q0_050,166.449,3.500
face_100,176.115,1.808
q0_100,179.218,3.500
prompt,189.103,5.000
face_050,194.103,1.551
q1_050,196.744,3.500
face_025,200.962,2.474
q1_025,204.705,3.500
face_000,211.103,2.987
q1_000,215.205,3.500
face_100,220.295,2.577
q1_100,223.526,3.500
face_075,236.026,2.013
q1_075,239.179,3.500
prompt,243.833,5.000
face_025,248.833,2.269
q0_025,251.628,3.500
face_100,260.423,1.910
q0_100,263.833,3.500
face_075,268.269,2.423
q0_075,271.936,3.500
face_000,281.167,2.372
q0_000,284.987,3.500
face_050,291.603,1.500
q0_050,294.064,3.500
prompt,303.077,5.000
face_100,308.077,2.218
q1_100,310.795,3.500
face_025,316.321,3.346
q1_025,320.731,3.500
face_075,328.654,2.321
q1_075,331.910,3.500
face_000,343.538,3.295
q1_000,348.205,3.500
face_050,355.038,3.449
q1_050,359.654,3.500
prompt,370.628,5.000
face_050,375.628,2.167
q0_050,378.808,3.500
face_075,386.513,3.090
q0_075,390.231,3.500
face_100,398.590,2.679
q0_100,402.667,3.500
face_000,412.987,2.936
q0_000,416.910,3.500
face_025,424.397,1.603
q0_025,426.833,3.500
prompt,435.410,5.000
face_025,440.410,2.782
q1_025,443.923,3.500
face_050,454.679,2.885
q1_050,458.321,3.500
face_075,469.731,3.141
q1_075,473.679,3.500
face_000,479.859,1.859
q1_000,482.936,3.500
face_100,486.936,1.705
q1_100,490.115,3.500
prompt,496.077,5.000
face_000,501.077,3.500
q0_000,505.615,3.500
face_075,516.154,2.115
q0_075,519.590,3.500
face_100,531.872,3.038
q0_100,535.513,3.500
face_025,544.962,1.962
q0_025,547.474,3.500
face_050,555.615,1.654
q0_050,557.949,3.500
