event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.449
q0_025,64.615,3.500
face_000,72.103,3.500
q0_000,76.410,3.500
face_100,80.628,2.013
q0_100,83.500,3.500
face_075,94.256,2.679
q0_075,97.949,3.500
face_050,104.128,3.244
q0_050,108.513,3.500
prompt,114.256,5.000
face_025,119.256,1.705
q1_025,121.513,3.500
face_075,133.795,2.064
q1_075,137.077,3.500
face_100,149.141,3.192
q1_100,153.756,3.500
face_050,162.987,2.526
q1_050,166.859,3.500
face_000,171.949,3.038
q1_000,176.231,3.500
prompt,186.115,5.000
face_025,191.115,3.397
q1_025,195.397,3.500
face_050,199.833,2.474
q1_050,203.756,3.500
face_100,215.385,2.115
q1_100,218.410,3.500
face_000,226.987,1.551
q1_000,229.731,3.500
face_075,240.051,1.603
q1_075,242.231,3.500
prompt,251.897,5.000
face_025,256.897,1.756
q0_025,259.436,3.500
face_100,267.359,1.859
q0_100,270.538,3.500
face_075,281.731,2.321
q0_075,285.551,3.500
face_050,292.603,2.731
q0_050,296.808,3.500
face_000,305.821,3.295
q0_000,310.179,3.500
prompt,314.833,5.000
face_100,319.833,2.987
q1_100,323.449,3.500
face_000,327.449,2.885
q1_000,331.705,3.500
face_075,338.103,1.808
q1_075,340.410,3.500
face_025,348.769,3.346
q1_025,353.077,3.500
face_050,358.385,2.833
q1_050,362.333,3.500
prompt,374.833,5.000
face_100,379.833,2.782
q0_100,383.141,3.500
face_025,394.551,1.962
q0_025,397.449,3.500
face_050,402.321,2.577
q0_050,406.192,3.500
face_000,416.731,3.141
q0_000,420.962,3.500
face_075,427.795,1.910
q0_075,430.974,3.500
prompt,439.769,5.000
face_075,444.769,2.628
q0_075,448.154,3.500
face_000,460.000,2.269
q0_000,462.872,3.500
face_100,468.833,1.500
q0_100,471.013,3.500
face_025,476.538,2.167
q0_025,479.538,3.500
face_050,488.987,2.936
q0_050,492.654,3.500
prompt,502.756,5.000
face_100,507.756,1.654
q1_100,510.449,3.500
face_050,518.154,2.423
q1_050,521.564,3.500
face_000,529.705,2.372
q1_000,532.782,3.500
face_025,543.756,3.090
q1_025,547.500,3.500
face_075,554.769,2.218
q1_075,558.385,3.500
