event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.603
q1_050,62.538,3.500
face_075,73.731,2.679
q1_075,77.269,3.500
face_000,89.115,2.115
q1_000,92.141,3.500
face_025,96.795,3.346
q1_025,100.641,3.500
face_100,112.269,3.090
q1_100,116.654,3.500
prompt,122.179,5.000
face_025,127.179,3.192
q0_025,131.590,3.500
face_100,136.679,3.141
q0_100,140.962,3.500
face_075,149.103,2.064
q0_075,152.000,3.500
face_050,160.359,2.321
q0_050,163.846,3.500
face_000,169.808,2.167
q0_000,172.782,3.500
prompt,178.090,5.000
face_075,183.090,2.269
q0_075,186.782,3.500
face_100,197.756,3.449
q0_100,202.654,3.500
face_050,212.321,2.474
q0_050,216.064,3.500
face_025,222.679,2.013
q0_025,225.782,3.500
face_000,233.705,2.731
q0_000,237.679,3.500
prompt,241.679,5.000
face_000,246.679,2.782
q1_000,250.141,3.500
face_100,260.026,2.987
q1_100,263.590,3.500
face_075,270.423,1.859
q1_075,273.603,3.500
face_025,278.038,2.936
q1_025,282.038,3.500
face_050,292.795,3.500
q1_050,297.077,3.500
prompt,303.256,5.000
face_050,308.256,1.705
q0_050,310.487,3.500
face_075,315.359,2.372
q0_075,319.103,3.500
face_100,324.846,3.397
q0_100,329.128,3.500
face_025,341.192,1.910
q0_025,344.500,3.500
face_000,355.910,2.628
q0_000,359.577,3.500
prompt,368.372,5.000
face_000,373.372,2.885
q1_000,377.449,3.500
face_075,384.500,1.551
q1_075,387.397,3.500
face_025,397.718,1.500
q1_025,399.949,3.500
face_050,407.436,1.756
q1_050,409.744,3.500
face_100,416.141,2.833
q1_100,419.628,3.500
prompt,428.205,5.000
face_100,433.205,1.654
q1_100,435.462,3.500
face_025,447.962,2.526
q1_025,451.603,3.500
face_000,455.821,2.577
q1_000,459.359,3.500
face_050,468.372,3.295
q1_050,473.141,3.500
face_075,480.410,3.038
q1_075,484.949,3.500
prompt,494.179,5.000
face_025,499.179,1.962
q0_025,502.128,3.500
face_000,512.667,1.808
q0_000,515.179,3.500
face_050,522.885,2.218
q0_050,525.859,3.500
face_075,535.308,3.244
q0_075,539.179,3.500
face_100,551.462,2.423
q0_100,554.897,3.500
