event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.936
q0_100,63.718,3.500
face_025,72.513,3.397
q0_025,76.564,3.500
face_050,84.923,3.346
q0_050,89.769,3.500
face_000,101.615,1.808
q0_000,104.718,3.500
face_075,111.333,2.526
q0_075,114.821,3.500
prompt,124.923,5.000
face_050,129.923,3.141
q1_050,134.487,3.500
face_025,139.577,3.192
q1_025,143.295,3.500
face_100,147.949,2.577
q1_100,151.744,3.500
face_075,162.064,2.269
q1_075,165.705,3.500
face_000,175.590,3.090
q1_000,179.385,3.500
prompt,184.692,5.000
face_025,189.692,2.372
q1_025,193.410,3.500
face_100,204.385,1.654
q1_100,207.513,3.500
face_075,220.013,2.474
q1_075,223.167,3.500
face_050,229.564,2.115
q1_050,232.179,3.500
face_000,238.359,3.038
q1_000,242.410,3.500
prompt,252.077,5.000
face_075,257.077,2.013
q0_075,260.256,3.500
face_100,267.744,2.423
q0_100,271.282,3.500
face_050,277.244,2.321
q0_050,280.321,3.500
face_025,287.372,1.500
q0_025,289.474,3.500
face_000,295.000,1.910
q0_000,298.154,3.500
prompt,302.590,5.000
face_000,307.590,1.603
q1_000,309.744,3.500
face_100,320.282,2.987
q1_100,324.462,3.500
face_050,333.474,3.500
q1_050,337.551,3.500
face_025,345.474,1.962
q1_025,348.321,3.500
face_075,360.385,1.551
q1_075,362.564,3.500
prompt,366.782,5.000
face_025,371.782,2.833
q0_025,375.679,3.500
face_075,381.423,2.064
q0_075,384.218,3.500
face_000,388.218,2.731
q0_000,392.038,3.500
face_100,403.449,2.782
q0_100,407.551,3.500
face_050,415.692,3.244
q0_050,419.872,3.500
prompt,426.705,5.000
face_050,431.705,3.449
q1_050,435.962,3.500
face_000,445.192,1.705
q1_000,447.936,3.500
face_025,458.692,2.628
q1_025,462.769,3.500
face_100,474.397,1.756
q1_100,477.295,3.500
face_075,488.487,2.679
q1_075,492.564,3.500
prompt,501.141,5.000
face_100,506.141,2.167
q0_100,509.295,3.500
face_000,516.564,2.885
q0_000,520.359,3.500
face_075,529.808,1.859
q0_075,532.526,3.500
face_050,540.231,3.295
q0_050,544.795,3.500
face_025,549.667,2.218
q0_025,552.718,3.500
