event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.397
q0_050,64.615,3.500
face_075,72.103,2.321
q0_075,75.077,3.500
face_000,81.474,1.551
q0_000,83.731,3.500
face_100,87.731,2.372
q0_100,90.910,3.500
face_025,95.346,1.808
q0_025,97.910,3.500
prompt,103.218,5.000
face_075,108.218,2.679
q1_075,111.910,3.500
face_025,121.359,2.269
q1_025,124.718,3.500
face_100,131.333,2.833
q1_100,135.282,3.500
face_050,145.821,1.910
q1_050,148.795,3.500
face_000,155.628,3.192
q1_000,160.141,3.500
prompt,166.103,5.000
face_025,171.103,2.167
q1_025,174.718,3.500
face_075,186.128,3.038
q1_075,190.462,3.500
face_050,199.038,3.244
q1_050,203.628,3.500
face_000,208.282,3.090
q1_000,212.231,3.500
face_100,220.372,3.500
q1_100,225.013,3.500
prompt,230.103,5.000
face_075,235.103,1.603
q0_075,237.974,3.500
face_000,250.474,3.295
q0_000,254.397,3.500
face_025,263.628,2.577
q0_025,267.679,3.500
face_050,274.949,2.474
q0_050,278.462,3.500
face_100,288.128,2.731
q0_100,292.359,3.500
prompt,300.718,5.000
face_075,305.718,2.782
q1_075,309.385,3.500
face_025,315.564,3.449
q1_025,319.923,3.500
face_000,324.141,1.756
q1_000,326.449,3.500
face_100,336.551,3.141
q1_100,341.064,3.500
face_050,348.987,1.859
q1_050,351.423,3.500
prompt,363.705,5.000
face_075,368.705,2.218
q0_075,371.859,3.500
face_100,383.705,2.115
q0_100,386.782,3.500
face_025,398.410,2.628
q0_025,401.872,3.500
face_050,410.885,1.654
q0_050,413.782,3.500
face_000,420.833,2.013
q0_000,423.833,3.500
prompt,434.808,5.000
face_100,439.808,2.936
q1_100,443.423,3.500
face_075,453.308,1.705
q1_075,455.615,3.500
face_050,461.359,1.962
q1_050,464.744,3.500
face_000,472.449,2.064
q1_000,475.910,3.500
face_025,487.974,3.346
q1_025,492.051,3.500
prompt,503.244,5.000
face_000,508.244,2.526
q0_000,511.936,3.500
face_075,517.462,2.987
q0_075,520.949,3.500
face_050,525.821,2.885
q0_050,529.897,3.500
face_025,538.692,1.500
q0_025,540.974,3.500
face_100,551.295,2.423
q0_100,554.244,3.500
