event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.321
q1_075,63.051,3.500
face_050,70.321,2.064
q1_050,73.295,3.500
face_000,81.218,2.731
q1_000,85.090,3.500
face_025,89.744,1.962
q1_025,92.974,3.500
face_100,98.718,3.192
q1_100,103.026,3.500
prompt,113.128,5.000
face_000,118.128,3.038
q0_000,122.128,3.500
face_050,134.192,1.500
q0_050,136.269,3.500
face_075,145.500,2.423
q0_075,149.218,3.500
face_025,153.654,2.218
q0_025,156.936,3.500
face_100,163.115,2.115
q0_100,166.013,3.500
prompt,171.538,5.000
face_075,176.538,2.269
q0_075,179.667,3.500
face_000,184.756,2.833
q0_000,188.833,3.500
face_025,196.974,3.346
q0_025,201.308,3.500
face_050,209.013,2.372
q0_050,212.885,3.500
face_100,221.462,1.551
q0_100,224.385,3.500
prompt,236.013,5.000
face_000,241.013,3.295
q1_000,244.833,3.500
face_025,255.590,1.756
q1_025,258.769,3.500
face_050,265.385,1.603
q1_050,268.154,3.500
face_075,279.128,2.474
q1_075,283.077,3.500
face_100,292.962,2.628
q1_100,296.244,3.500
prompt,303.295,5.000
face_050,308.295,2.987
q0_050,312.218,3.500
face_100,322.756,3.397
q0_100,327.603,3.500
face_025,333.564,3.449
q0_025,338.103,3.500
face_075,347.115,3.141
q0_075,351.013,3.500
face_000,360.462,1.705
q0_000,363.385,3.500
prompt,368.692,5.000
face_050,373.692,2.936
q1_050,377.513,3.500
face_075,387.833,3.500
q1_075,391.936,3.500
face_025,403.782,2.679
q1_025,407.295,3.500
face_000,416.962,1.808
q1_000,419.782,3.500
face_100,430.974,2.782
q1_100,434.308,3.500
prompt,441.141,5.000
face_050,446.141,2.577
q1_050,449.218,3.500
face_075,460.628,2.167
q1_075,463.603,3.500
face_025,468.474,1.654
q1_025,470.756,3.500
face_100,478.244,2.013
q1_100,481.449,3.500
face_000,487.846,2.885
q1_000,492.128,3.500
prompt,504.410,5.000
face_050,509.410,1.910
q0_050,512.667,3.500
face_025,516.885,2.526
q0_025,520.090,3.500
face_075,532.590,1.859
q0_075,535.769,3.500
face_000,544.564,3.090
q0_000,548.359,3.500
face_100,556.718,3.244
q0_100,561.000,3.500
