event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.269
q1_050,63.538,3.500
face_075,72.987,1.551
q1_075,75.269,3.500
face_000,79.487,2.987
q1_000,83.692,3.500
face_025,90.308,2.885
q1_025,94.282,3.500
face_100,101.333,2.782
q1_100,105.000,3.500
prompt,111.179,5.000
face_075,116.179,2.936
q0_075,120.077,3.500
face_025,131.269,2.013
q0_025,134.449,3.500
face_050,140.192,2.372
q0_050,143.962,3.500
face_000,148.615,3.346
q0_000,152.897,3.500
face_100,164.308,2.526
q0_100,167.513,3.500
prompt,179.359,5.000
face_075,184.359,1.654
q0_075,187.051,3.500
face_000,199.115,1.500
q0_000,201.218,3.500
face_050,209.359,2.679
q0_050,212.795,3.500
face_100,219.628,2.577
q0_100,223.346,3.500
face_025,235.846,3.244
q0_025,239.615,3.500
prompt,249.282,5.000
face_050,254.282,1.962
q1_050,257.590,3.500
face_100,265.077,2.423
q1_100,268.615,3.500
face_025,279.154,3.192
q1_025,283.154,3.500
face_075,289.115,2.628
q1_075,292.731,3.500
face_000,300.654,1.705
q1_000,303.731,3.500
prompt,311.436,5.000
face_000,316.436,2.321
q0_000,320.000,3.500
face_025,330.756,2.064
q0_025,333.449,3.500
face_075,341.808,3.500
q0_075,346.141,3.500
face_050,353.410,2.474
q0_050,356.590,3.500
face_100,362.115,3.397
q0_100,366.526,3.500
prompt,376.410,5.000
face_100,381.410,1.756
q1_100,383.949,3.500
face_025,387.949,1.859
q1_025,391.000,3.500
face_050,399.577,3.449
q1_050,403.526,3.500
face_000,413.846,3.141
q1_000,418.282,3.500
face_075,430.564,1.910
q1_075,433.949,3.500
prompt,440.346,5.000
face_075,445.346,3.295
q1_075,449.500,3.500
face_050,460.474,1.603
q1_050,462.731,3.500
face_025,471.744,1.808
q1_025,474.103,3.500
face_000,479.192,2.218
q1_000,482.859,3.500
face_100,487.295,3.038
q1_100,491.244,3.500
prompt,500.474,5.000
face_000,505.474,2.731
q0_000,509.526,3.500
face_075,514.397,2.167
q0_075,517.987,3.500
face_025,528.090,2.115
q0_025,530.782,3.500
face_100,539.577,2.833
q0_100,543.910,3.500
face_050,555.538,3.090
q0_050,559.692,3.500
