event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.372
q1_100,63.615,3.500
face_000,72.628,2.885
q1_000,76.603,3.500
face_050,84.308,1.654
q1_050,87.282,3.500
face_025,91.282,3.397
q1_025,95.718,3.500
face_075,106.910,2.064
q1_075,110.321,3.500
prompt,118.897,5.000
face_025,123.897,2.474
q0_025,127.179,3.500
face_050,132.487,2.269
q0_050,135.769,3.500
face_000,140.205,1.808
q0_000,142.897,3.500
face_100,149.949,2.167
q0_100,153.179,3.500
face_075,159.141,2.628
q0_075,162.321,3.500
prompt,174.385,5.000
face_050,179.385,2.679
q0_050,182.641,3.500
face_075,193.397,1.756
q0_075,196.526,3.500
face_000,201.615,1.962
q0_000,204.077,3.500
face_025,216.359,3.192
q0_025,220.974,3.500
face_100,230.859,2.321
q0_100,234.013,3.500
prompt,240.846,5.000
face_100,245.846,2.115
q1_100,248.718,3.500
face_075,256.641,2.782
q1_075,260.590,3.500
face_050,271.128,2.013
q1_050,274.590,3.500
face_025,280.769,1.910
q1_025,283.538,3.500
face_000,291.897,1.705
q1_000,294.128,3.500
prompt,303.795,5.000
face_025,308.795,3.038
q0_025,312.436,3.500
face_100,323.846,3.141
q0_100,327.667,3.500
face_050,340.167,3.090
q0_050,344.192,3.500
face_000,356.038,1.603
q0_000,358.551,3.500
face_075,369.526,2.577
q0_075,373.064,3.500
prompt,378.590,5.000
face_025,383.590,3.295
q1_025,387.538,3.500
face_050,394.154,1.551
q1_050,396.974,3.500
face_000,405.769,1.500
q1_000,407.974,3.500
face_100,418.295,3.346
q1_100,422.372,3.500
face_075,428.769,2.731
q1_075,432.795,3.500
prompt,437.449,5.000
face_000,442.449,3.244
q0_000,446.679,3.500
face_050,454.821,2.987
q0_050,458.436,3.500
face_025,467.667,2.833
q0_025,471.282,3.500
face_075,475.500,2.936
q0_075,479.936,3.500
face_100,487.205,2.423
q0_100,490.846,3.500
prompt,495.718,5.000
face_000,500.718,2.526
q1_000,504.436,3.500
face_025,516.064,3.500
q1_025,520.679,3.500
face_050,526.423,1.859
q1_050,529.679,3.500
face_075,537.167,2.218
q1_075,540.859,3.500
face_100,550.308,3.449
q1_100,554.897,3.500
