event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.705
q0_100,62.615,3.500
face_000,68.795,3.449
q0_000,73.667,3.500
face_025,82.026,2.833
q0_025,85.359,3.500
face_075,94.154,1.603
q0_075,96.333,3.500
face_050,101.423,2.321
q0_050,104.936,3.500
prompt,115.910,5.000
face_075,120.910,2.269
q1_075,124.500,3.500
face_000,135.692,2.628
q1_000,139.051,3.500
face_100,151.333,2.474
q1_100,154.641,3.500
face_050,163.872,1.910
q1_050,166.897,3.500
face_025,178.962,2.782
q1_025,183.115,3.500
prompt,195.615,5.000
face_050,200.615,2.679
q0_050,204.462,3.500
face_075,212.167,2.167
q0_075,215.372,3.500
face_000,222.641,2.115
q0_000,225.769,3.500
face_100,233.692,3.397
q0_100,237.744,3.500
face_025,248.064,1.859
q0_025,250.449,3.500
prompt,255.756,5.000
face_025,260.756,3.141
q1_025,265.244,3.500
face_075,271.859,2.936
q1_075,275.679,3.500
face_100,283.167,2.423
q1_100,286.577,3.500
face_000,297.987,3.038
q1_000,302.244,3.500
face_050,308.641,2.731
q1_050,312.667,3.500
prompt,323.423,5.000
face_000,328.423,1.500
q0_000,331.167,3.500
face_075,342.795,1.756
q0_075,345.359,3.500
face_025,352.192,2.218
q0_025,355.038,3.500
face_100,365.577,2.987
q0_100,369.833,3.500
face_050,379.282,2.064
q0_050,381.949,3.500
prompt,392.051,5.000
face_025,397.051,1.808
q1_025,400.000,3.500
face_075,408.577,3.500
q1_075,412.936,3.500
face_100,422.821,2.526
q1_100,426.846,3.500
face_050,430.846,3.192
q1_050,434.795,3.500
face_000,446.641,2.885
q1_000,450.462,3.500
prompt,455.987,5.000
face_100,460.987,2.372
q1_100,463.910,3.500
face_025,469.872,1.551
q1_025,472.487,3.500
face_075,476.705,1.962
q1_075,479.372,3.500
face_050,486.423,2.577
q1_050,489.962,3.500
face_000,498.103,3.346
q1_000,502.923,3.500
prompt,511.936,5.000
face_100,516.936,3.090
q0_100,520.808,3.500
face_050,525.244,1.654
q0_050,527.987,3.500
face_000,537.654,2.013
q0_000,540.346,3.500
face_075,545.218,3.244
q0_075,549.859,3.500
face_025,554.513,3.295
q0_025,559.256,3.500
