event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.090
q0_050,63.667,3.500
face_075,74.205,2.731
q0_075,77.667,3.500
face_025,82.974,3.500
q0_025,87.718,3.500
face_100,97.167,1.859
q0_100,100.449,3.500
face_000,106.628,1.500
q0_000,109.500,3.500
prompt,119.385,5.000
face_100,124.385,3.449
q1_100,129.026,3.500
face_025,133.026,2.474
q1_025,136.333,3.500
face_000,142.949,1.910
q1_000,146.205,3.500
face_050,155.000,2.526
q1_050,159.000,3.500
face_075,169.756,2.885
q1_075,173.269,3.500
prompt,180.103,5.000
face_050,185.103,3.295
q0_050,189.718,3.500
face_025,194.154,2.628
q0_025,197.385,3.500
face_100,203.128,2.321
q0_100,206.590,3.500
face_000,214.295,3.141
q0_000,218.141,3.500
face_075,228.244,1.551
q0_075,230.346,3.500
prompt,241.756,5.000
face_050,246.756,2.218
q1_050,250.038,3.500
face_025,257.090,1.808
q1_025,259.859,3.500
face_000,264.949,2.833
q1_000,268.692,3.500
face_100,275.962,3.397
q1_100,280.808,3.500
face_075,290.474,2.936
q1_075,293.910,3.500
prompt,298.564,5.000
face_100,303.564,2.679
q1_100,307.231,3.500
face_050,318.859,2.167
q1_050,322.038,3.500
face_075,330.615,3.346
q1_075,334.821,3.500
face_025,347.321,2.013
q1_025,350.372,3.500
face_000,358.295,3.038
q1_000,362.115,3.500
prompt,373.962,5.000
face_025,378.962,2.987
q0_025,383.244,3.500
face_000,392.256,1.654
q0_000,395.026,3.500
face_075,403.385,2.372
q0_075,406.564,3.500
face_050,417.756,3.192
q0_050,422.449,3.500
face_100,427.974,2.115
q0_100,430.974,3.500
prompt,437.372,5.000
face_075,442.372,2.577
q0_075,445.628,3.500
face_100,453.769,1.705
q0_100,456.000,3.500
face_025,466.974,2.423
q0_025,470.487,3.500
face_000,475.359,2.064
q0_000,478.821,3.500
face_050,490.885,1.756
q0_050,493.859,3.500
prompt,499.821,5.000
face_075,504.821,3.244
q1_075,508.718,3.500
face_050,516.205,2.269
q1_050,519.410,3.500
face_100,523.628,2.782
q1_100,527.577,3.500
face_000,536.808,1.962
q1_000,540.038,3.500
face_025,550.359,1.603
q1_025,552.718,3.500
