event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.500
q1_050,64.641,3.500
face_100,71.038,3.090
q1_100,74.962,3.500
face_025,86.154,2.987
q1_025,89.692,3.500
face_075,94.564,3.192
q1_075,98.872,3.500
face_000,107.667,3.397
q1_000,111.949,3.500
prompt,123.795,5.000
face_075,128.795,2.423
q0_075,132.718,3.500
face_025,145.000,2.577
q0_025,148.103,3.500
face_000,159.731,1.654
q0_000,162.577,3.500
face_050,171.154,1.910
q0_050,174.026,3.500
face_100,182.385,1.551
q0_100,184.538,3.500
prompt,189.628,5.000
face_100,194.628,2.269
q0_100,198.218,3.500
face_050,205.269,1.962
q0_050,208.679,3.500
face_075,220.744,3.141
q0_075,224.667,3.500
face_000,232.372,1.808
q0_000,235.423,3.500
face_025,245.308,1.603
q0_025,248.077,3.500
prompt,258.397,5.000
face_000,263.397,3.295
q1_000,267.346,3.500
face_100,277.885,1.859
q1_100,281.141,3.500
face_025,289.064,1.705
q1_025,291.500,3.500
face_050,301.603,2.526
q1_050,304.936,3.500
face_075,315.910,2.474
q1_075,319.295,3.500
prompt,324.821,5.000
face_025,329.821,2.833
q0_025,333.692,3.500
face_000,339.000,2.679
q0_000,343.051,3.500
face_075,350.321,1.500
q0_075,353.115,3.500
face_100,359.949,3.346
q0_100,364.513,3.500
face_050,368.513,1.756
q0_050,370.846,3.500
prompt,375.282,5.000
face_025,380.282,2.321
q1_025,384.026,3.500
face_100,388.244,2.782
q1_100,391.885,3.500
face_050,404.385,2.218
q1_050,407.359,3.500
face_000,413.321,2.936
q1_000,416.885,3.500
face_075,428.295,2.064
q1_075,430.859,3.500
prompt,439.872,5.000
face_075,444.872,3.449
q1_075,449.308,3.500
face_050,455.051,2.167
q1_050,458.154,3.500
face_100,467.821,2.628
q1_100,471.718,3.500
face_000,482.474,2.731
q1_000,485.885,3.500
face_025,494.026,3.244
q1_025,498.615,3.500
prompt,505.231,5.000
face_075,510.231,2.013
q0_075,513.333,3.500
face_100,519.513,3.038
q0_100,523.615,3.500
face_000,533.064,2.115
q0_000,536.192,3.500
face_025,545.423,2.372
q0_025,549.269,3.500
face_050,556.756,2.885
q0_050,560.346,3.500
