event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.551
q0_025,62.179,3.500
face_000,70.103,2.269
q0_000,73.564,3.500
face_075,79.308,2.167
q0_075,82.077,3.500
face_100,92.397,2.679
q0_100,95.833,3.500
face_050,102.885,2.628
q0_050,106.679,3.500
prompt,111.115,5.000
face_075,116.115,3.346
q1_075,120.474,3.500
face_050,125.128,1.910
q1_050,128.128,3.500
face_000,135.397,1.756
q1_000,137.705,3.500
face_100,144.538,2.474
q1_100,148.462,3.500
face_025,157.692,3.192
q1_025,162.385,3.500
prompt,170.962,5.000
face_050,175.962,2.987
q1_050,179.628,3.500
face_075,186.244,3.244
q1_075,190.269,3.500
face_025,197.756,2.885
q1_025,201.603,3.500
face_000,213.013,2.833
q1_000,216.551,3.500
face_100,224.910,2.218
q1_100,227.654,3.500
prompt,232.962,5.000
face_000,237.962,2.526
q0_000,240.987,3.500
face_100,252.833,1.962
q0_100,255.705,3.500
face_050,264.500,3.090
q0_050,268.833,3.500
face_075,273.051,1.500
q0_075,275.359,3.500
face_025,284.372,1.808
q0_025,287.449,3.500
prompt,297.115,5.000
face_025,302.115,2.115
q1_025,305.269,3.500
face_100,316.026,3.397
q1_100,320.718,3.500
face_075,331.692,2.372
q1_075,334.923,3.500
face_050,346.115,3.038
q1_050,350.090,3.500
face_000,359.974,1.603
q1_000,362.308,3.500
prompt,372.410,5.000
face_025,377.410,1.654
q0_025,379.897,3.500
face_000,388.038,3.449
q0_000,392.603,3.500
face_100,398.564,1.859
q0_100,401.487,3.500
face_075,407.667,1.705
q0_075,410.256,3.500
face_050,415.128,2.423
q0_050,418.205,3.500
prompt,424.603,5.000
face_075,429.603,2.936
q0_075,433.936,3.500
face_025,439.026,2.577
q0_025,442.744,3.500
face_100,448.269,3.500
q0_100,453.115,3.500
face_000,465.397,2.731
q0_000,469.551,3.500
face_050,481.179,2.782
q0_050,485.179,3.500
prompt,492.885,5.000
face_000,497.885,2.064
q1_000,500.526,3.500
face_100,512.590,2.013
q1_100,515.590,3.500
face_025,526.128,3.141
q1_025,530.641,3.500
face_075,540.090,3.295
q1_075,544.859,3.500
face_050,557.359,2.321
q1_050,561.000,3.500
