event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.808
q1_025,62.949,3.500
face_050,73.487,1.859
q1_050,76.718,3.500
face_100,89.000,2.218
q1_100,92.179,3.500
face_075,102.064,2.013
q1_075,105.013,3.500
face_000,116.423,2.423
q1_000,119.654,3.500
prompt,128.885,5.000
face_000,133.885,2.577
q0_000,137.859,3.500
face_100,148.833,2.321
q0_100,152.500,3.500
face_050,158.897,2.269
q0_050,162.205,3.500
face_075,170.346,1.705
q0_075,173.551,3.500
face_025,181.256,1.962
q0_025,184.462,3.500
prompt,193.474,5.000
face_025,198.474,2.731
q1_025,202.038,3.500
face_075,210.615,3.295
q1_075,215.205,3.500
face_000,219.859,1.654
q1_000,222.192,3.500
face_100,233.385,2.167
q1_100,236.410,3.500
face_050,243.679,2.115
q1_050,246.372,3.500
prompt,250.590,5.000
face_050,255.590,3.449
q0_050,260.231,3.500
face_100,272.731,3.038
q0_100,276.859,3.500
face_000,280.859,1.551
q0_000,283.038,3.500
face_075,288.782,1.910
q0_075,291.397,3.500
face_025,296.923,3.090
q0_025,301.231,3.500
prompt,310.026,5.000
face_000,315.026,2.064
q1_000,317.872,3.500
face_050,324.705,2.936
q1_050,328.397,3.500
face_025,333.487,2.987
q1_025,337.128,3.500
face_075,343.744,1.500
q1_075,345.846,3.500
face_100,351.808,2.372
q1_100,355.192,3.500
prompt,363.115,5.000
face_000,368.115,2.782
q0_000,372.218,3.500
face_050,378.397,3.244
q0_050,382.705,3.500
face_100,394.333,2.474
q0_100,398.282,3.500
face_075,408.603,3.500
q0_075,412.987,3.500
face_025,424.833,3.346
q0_025,429.628,3.500
prompt,437.115,5.000
face_075,442.115,2.833
q1_075,445.679,3.500
face_025,454.038,3.397
q1_025,458.551,3.500
face_000,468.654,2.526
q1_000,471.731,3.500
face_050,483.795,2.885
q1_050,487.846,3.500
face_100,493.154,2.628
q1_100,496.692,3.500
prompt,506.359,5.000
face_075,511.359,2.679
q0_075,515.026,3.500
face_100,519.897,3.141
q0_100,523.538,3.500
face_025,530.590,1.756
q0_025,532.872,3.500
face_000,543.628,1.603
q0_000,546.500,3.500
face_050,555.949,3.192
q0_050,560.564,3.500
