event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.987
q0_075,64.385,3.500
face_050,76.013,2.269
q0_050,78.885,3.500
face_000,89.205,2.936
q0_000,92.897,3.500
face_025,101.910,2.372
q0_025,105.603,3.500
face_100,117.013,2.321
q0_100,120.551,3.500
prompt,133.051,5.000
face_000,138.051,2.782
q1_000,142.282,3.500
face_075,151.949,1.705
q1_075,154.795,3.500
face_025,159.013,3.397
q1_025,162.910,3.500
face_050,173.885,2.731
q1_050,177.808,3.500
face_100,187.256,2.167
q1_100,189.974,3.500
prompt,199.859,5.000
face_025,204.859,1.500
q0_025,207.218,3.500
face_100,217.974,3.295
q0_100,222.077,3.500
face_050,231.308,3.141
q0_050,235.154,3.500
face_075,243.295,1.551
q0_075,245.679,3.500
face_000,253.603,3.449
q0_000,258.167,3.500
prompt,264.564,5.000
face_050,269.564,2.526
q1_050,272.821,3.500
face_100,285.103,2.218
q1_100,288.205,3.500
face_025,295.692,1.859
q1_025,298.487,3.500
face_000,302.923,1.808
q1_000,305.821,3.500
face_075,312.872,3.500
q1_075,317.872,3.500
prompt,328.410,5.000
face_100,333.410,2.115
q1_100,336.949,3.500
face_000,344.654,2.064
q1_000,347.500,3.500
face_075,359.564,1.910
q1_075,362.821,3.500
face_025,371.397,3.346
q1_025,375.782,3.500
face_050,382.615,3.038
q1_050,386.641,3.500
prompt,395.000,5.000
face_025,400.000,2.885
q0_025,404.154,3.500
face_075,415.346,2.577
q0_075,418.603,3.500
face_100,428.705,2.474
q0_100,431.808,3.500
face_000,439.077,2.628
q0_000,443.000,3.500
face_050,448.090,2.679
q0_050,451.346,3.500
prompt,456.000,5.000
face_000,461.000,2.423
q0_000,464.667,3.500
face_075,471.282,1.962
q0_075,474.154,3.500
face_050,486.000,1.654
q0_050,488.821,3.500
face_025,492.821,3.244
q0_025,497.026,3.500
face_100,501.897,1.603
q0_100,504.026,3.500
prompt,509.987,5.000
face_000,514.987,2.013
q1_000,518.064,3.500
face_050,526.859,3.192
q1_050,531.423,3.500
face_025,536.731,1.756
q1_025,539.500,3.500
face_075,545.679,2.833
q1_075,549.167,3.500
face_100,554.910,3.090
q1_100,559.474,3.500
