event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.987
q0_000,64.077,3.500
face_050,71.782,2.474
q0_050,75.013,3.500
face_075,79.013,1.705
q0_075,81.782,3.500
face_025,88.397,2.577
q0_025,91.500,3.500
face_100,102.474,2.833
q0_100,106.269,3.500
prompt,113.321,5.000
face_100,118.321,2.115
q1_100,121.372,3.500
face_075,128.859,3.397
q1_075,132.910,3.500
face_050,145.410,2.321
q1_050,148.282,3.500
face_025,152.936,1.962
q1_025,155.731,3.500
face_000,167.577,3.449
q1_000,171.910,3.500
prompt,180.705,5.000
face_075,185.705,2.526
q1_075,189.577,3.500
face_050,201.641,2.885
q1_050,205.256,3.500
face_100,216.885,3.090
q1_100,220.577,3.500
face_025,231.115,2.782
q1_025,234.705,3.500
face_000,239.141,1.551
q1_000,242.115,3.500
prompt,247.205,5.000
face_000,252.205,2.731
q0_000,255.615,3.500
face_100,264.846,1.910
q0_100,267.795,3.500
face_075,276.154,3.346
q0_075,280.000,3.500
face_025,289.667,1.756
q0_025,292.872,3.500
face_050,301.013,2.423
q0_050,304.013,3.500
prompt,315.423,5.000
face_025,320.423,3.244
q0_025,324.782,3.500
face_075,337.064,2.167
q0_075,339.936,3.500
face_050,350.256,3.295
q0_050,354.821,3.500
face_000,361.218,2.269
q0_000,364.782,3.500
face_100,369.000,1.603
q0_100,372.000,3.500
prompt,378.833,5.000
face_100,383.833,2.679
q1_100,388.013,3.500
face_000,397.897,3.500
q1_000,402.026,3.500
face_050,408.205,3.141
q1_050,412.359,3.500
face_025,422.462,1.654
q1_025,425.282,3.500
face_075,433.859,2.064
q1_075,436.833,3.500
prompt,441.705,5.000
face_000,446.705,3.038
q1_000,450.936,3.500
face_050,456.462,3.192
q1_050,460.974,3.500
face_025,468.897,2.936
q1_025,473.077,3.500
face_100,484.269,2.628
q1_100,487.885,3.500
face_075,493.846,2.218
q1_075,497.538,3.500
prompt,504.808,5.000
face_100,509.808,1.808
q0_100,512.833,3.500
face_075,522.282,2.013
q0_075,525.667,3.500
face_050,534.679,1.500
q0_050,537.038,3.500
face_000,547.795,2.372
q0_000,550.949,3.500
face_025,556.256,1.859
q0_025,559.256,3.500
