event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,2.474
q0_050,63.026,3.500
face_000,68.987,2.885
q0_000,72.474,3.500
face_100,80.833,3.192
q0_100,85.397,3.500
face_075,97.897,3.397
q0_075,101.974,3.500
face_025,110.551,1.500
q0_025,113.551,3.500
prompt,120.167,5.000
face_000,125.167,1.962
q1_000,128.474,3.500
face_100,137.705,2.115
q1_100,141.013,3.500
face_050,152.859,2.064
q1_050,155.885,3.500
face_025,163.154,2.269
q1_025,166.718,3.500
face_075,177.474,1.551
q1_075,180.141,3.500
prompt,191.551,5.000
face_025,196.551,2.628
q0_025,199.910,3.500
face_075,208.923,2.013
q0_075,212.077,3.500
face_050,223.705,2.526
q0_050,227.244,3.500
face_000,232.333,2.987
q0_000,236.590,3.500
face_100,246.474,2.218
q0_100,249.526,3.500
prompt,256.359,5.000
face_050,261.359,2.372
q1_050,264.615,3.500
face_025,270.795,1.654
q1_025,273.077,3.500
face_075,282.744,2.423
q1_075,286.564,3.500
face_100,298.846,1.756
q1_100,301.256,3.500
face_000,312.231,3.090
q1_000,316.641,3.500
prompt,323.692,5.000
face_000,328.692,2.321
q1_000,332.436,3.500
face_050,338.179,2.679
q1_050,341.667,3.500
face_025,352.859,2.782
q1_025,357.090,3.500
face_075,361.090,1.705
q1_075,363.705,3.500
face_100,371.846,2.731
q1_100,375.615,3.500
prompt,384.410,5.000
face_025,389.410,1.910
q0_025,392.103,3.500
face_100,396.321,3.346
q0_100,400.244,3.500
face_050,404.679,3.295
q0_050,409.449,3.500
face_000,418.897,3.038
q0_000,422.462,3.500
face_075,432.564,3.449
q0_075,437.077,3.500
prompt,444.782,5.000
face_100,449.782,2.577
q1_100,453.526,3.500
face_025,458.397,1.603
q1_025,461.244,3.500
face_075,466.551,3.244
q1_075,470.782,3.500
face_050,478.705,3.141
q1_050,483.064,3.500
face_000,487.718,2.833
q1_000,491.641,3.500
prompt,502.179,5.000
face_000,507.179,1.808
q0_000,509.487,3.500
face_075,516.974,1.859
q0_075,519.769,3.500
face_100,531.833,3.500
q0_100,536.038,3.500
face_025,541.564,2.936
q0_025,545.359,3.500
face_050,555.679,2.167
q0_050,558.603,3.500
