event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.654
q0_100,62.436,3.500
face_000,74.718,2.269
q0_000,78.333,3.500
face_075,89.308,2.782
q0_075,92.821,3.500
face_025,97.256,3.449
q0_025,101.308,3.500
face_050,113.808,2.679
q0_050,117.910,3.500
prompt,125.179,5.000
face_050,130.179,3.090
q1_050,134.359,3.500
face_100,144.026,3.397
q1_100,148.744,3.500
face_000,155.795,3.192
q1_000,160.154,3.500
face_075,166.769,1.756
q1_075,169.923,3.500
face_025,174.795,3.141
q1_025,178.615,3.500
prompt,187.410,5.000
face_000,192.410,1.705
q0_000,194.872,3.500
face_100,201.051,2.167
q0_100,204.487,3.500
face_075,212.410,2.577
q0_075,216.462,3.500
face_050,227.218,2.731
q0_050,230.910,3.500
face_025,236.436,1.910
q0_025,239.410,3.500
prompt,244.064,5.000
face_100,249.064,1.551
q1_100,251.321,3.500
face_075,259.679,1.603
q1_075,262.731,3.500
face_050,271.744,3.346
q1_050,276.308,3.500
face_000,280.526,1.500
q1_000,283.269,3.500
face_025,289.013,2.218
q1_025,292.346,3.500
prompt,299.833,5.000
face_075,304.833,2.115
q1_075,307.526,3.500
face_000,316.974,2.833
q1_000,321.308,3.500
face_100,326.615,2.013
q1_100,329.615,3.500
face_025,334.705,2.628
q1_025,337.962,3.500
face_050,347.846,2.423
q1_050,350.769,3.500
prompt,362.179,5.000
face_025,367.179,2.321
q0_025,370.436,3.500
face_050,378.141,2.372
q0_050,381.321,3.500
face_100,390.551,3.500
q0_100,394.603,3.500
face_000,401.436,1.808
q0_000,404.077,3.500
face_075,410.474,2.885
q0_075,414.397,3.500
prompt,425.590,5.000
face_100,430.590,2.987
q1_100,434.718,3.500
face_075,442.859,2.526
q1_075,446.577,3.500
face_025,452.538,2.064
q1_025,455.462,3.500
face_000,465.782,3.244
q1_000,469.910,3.500
face_050,480.449,3.038
q1_050,484.013,3.500
prompt,494.115,5.000
face_050,499.115,1.859
q0_050,501.987,3.500
face_075,510.564,3.295
q0_075,515.231,3.500
face_025,527.295,2.936
q0_025,530.885,3.500
face_100,542.513,1.962
q0_100,545.385,3.500
face_000,557.231,2.474
q0_000,561.000,3.500
