event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,3.038
q0_100,64.410,3.500
face_000,70.154,2.936
q0_000,73.923,3.500
face_075,79.013,3.500
q0_075,83.192,3.500
face_050,94.167,2.423
q0_050,97.756,3.500
face_025,107.641,2.372
q0_025,110.590,3.500
prompt,119.385,5.000
face_075,124.385,2.833
q1_075,127.718,3.500
face_025,136.731,1.756
q1_025,139.500,3.500
face_000,151.782,2.321
q1_000,155.064,3.500
face_050,165.821,3.141
q1_050,170.051,3.500
face_100,180.154,3.295
q1_100,184.667,3.500
prompt,196.295,5.000
face_000,201.295,3.192
q0_000,205.936,3.500
face_100,216.474,1.910
q0_100,219.423,3.500
face_075,230.833,2.013
q0_075,233.603,3.500
face_050,238.256,2.218
q0_050,241.410,3.500
face_025,253.474,2.679
q0_025,256.756,3.500
prompt,262.718,5.000
face_025,267.718,2.474
q1_025,271.462,3.500
face_100,275.462,3.090
q1_100,279.667,3.500
face_075,285.192,2.064
q1_075,287.808,3.500
face_000,295.949,2.115
q1_000,299.051,3.500
face_050,303.487,1.603
q1_050,305.872,3.500
prompt,310.090,5.000
face_000,315.090,1.705
q1_000,318.090,3.500
face_100,329.282,3.449
q1_100,334.205,3.500
face_075,341.474,3.244
q1_075,345.346,3.500
face_050,350.654,1.859
q1_050,353.910,3.500
face_025,360.308,1.500
q1_025,362.872,3.500
prompt,369.923,5.000
face_050,374.923,2.269
q0_050,378.103,3.500
face_100,390.603,3.346
q0_100,394.833,3.500
face_025,401.013,1.962
q0_025,403.628,3.500
face_075,411.333,3.397
q0_075,416.051,3.500
face_000,424.628,2.577
q0_000,428.013,3.500
prompt,436.372,5.000
face_000,441.372,2.885
q1_000,445.397,3.500
face_025,454.846,1.551
q1_025,457.821,3.500
face_100,462.692,2.526
q1_100,466.410,3.500
face_050,478.256,2.782
q1_050,482.282,3.500
face_075,492.603,2.987
q1_075,496.295,3.500
prompt,504.218,5.000
face_025,509.218,2.167
q0_025,512.731,3.500
face_075,519.564,1.808
q0_075,522.872,3.500
face_100,532.538,1.654
q0_100,535.051,3.500
face_000,544.282,2.731
q0_000,547.744,3.500
face_050,554.359,2.628
q0_050,557.513,3.500
