event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.628
q1_100,64.000,3.500
face_075,76.064,2.167
q1_075,79.218,3.500
face_050,85.179,2.372
q1_050,88.179,3.500
face_000,92.179,2.013
q1_000,94.949,3.500
face_025,105.487,2.269
q1_025,109.051,3.500
prompt,119.808,5.000
face_025,124.808,2.679
q0_025,128.833,3.500
face_050,137.846,2.782
q0_050,141.436,3.500
face_075,148.269,1.756
q0_075,151.269,3.500
face_000,162.679,2.885
q0_000,166.090,3.500
face_100,178.372,3.192
q0_100,182.833,3.500
prompt,192.500,5.000
face_100,197.500,2.115
q0_100,201.115,3.500
face_000,206.205,1.859
q0_000,208.641,3.500
face_075,216.782,2.218
q0_075,219.731,3.500
face_025,228.090,1.603
q0_025,230.244,3.500
face_050,234.679,1.551
q0_050,237.679,3.500
prompt,245.603,5.000
face_075,250.603,1.808
q1_075,253.321,3.500
face_100,265.821,3.244
q1_100,269.923,3.500
face_025,281.769,3.295
q1_025,286.000,3.500
face_000,296.103,1.654
q1_000,299.154,3.500
face_050,303.372,2.577
q1_050,307.141,3.500
prompt,312.885,5.000
face_075,317.885,3.449
q1_075,322.654,3.500
face_050,330.141,3.397
q1_050,334.628,3.500
face_025,339.282,3.141
q1_025,343.641,3.500
face_000,348.513,2.526
q1_000,352.077,3.500
face_100,359.782,2.474
q1_100,363.090,3.500
prompt,372.321,5.000
face_100,377.321,1.962
q0_100,380.705,3.500
face_075,391.026,1.500
q0_075,393.487,3.500
face_000,402.936,2.833
q0_000,406.910,3.500
face_050,416.795,2.987
q0_050,420.385,3.500
face_025,429.179,3.038
q0_025,432.718,3.500
prompt,439.333,5.000
face_075,444.333,2.321
q1_075,447.718,3.500
face_025,453.026,2.064
q1_025,456.564,3.500
face_100,465.141,3.346
q1_100,469.372,3.500
face_050,480.346,1.705
q1_050,483.167,3.500
face_000,494.359,3.090
q1_000,498.462,3.500
prompt,505.731,5.000
face_100,510.731,3.500
q0_100,515.013,3.500
face_025,521.410,2.731
q0_025,525.308,3.500
face_050,536.936,2.423
q0_050,540.064,3.500
face_000,547.115,1.910
q0_000,549.705,3.500
face_075,555.885,2.936
q0_075,559.474,3.500
