event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.551
q1_100,62.513,3.500
face_000,68.910,2.679
q1_000,73.038,3.500
face_075,81.615,2.936
q1_075,85.949,3.500
face_025,96.923,1.603
q1_025,99.410,3.500
face_050,105.372,2.269
q1_050,108.551,3.500
prompt,116.038,5.000
face_000,121.038,1.859
q0_000,124.372,3.500
face_025,133.821,1.654
q0_025,136.077,3.500
face_075,147.269,3.500
q0_075,152.013,3.500
face_050,158.846,2.115
q0_050,162.462,3.500
face_100,168.205,3.346
q0_100,172.487,3.500
prompt,176.923,5.000
face_000,181.923,2.167
q1_000,185.410,3.500
face_100,190.064,2.423
q1_100,193.295,3.500
face_050,204.051,3.038
q1_050,207.872,3.500
face_025,217.756,2.833
q1_025,221.782,3.500
face_075,232.103,2.577
q1_075,236.026,3.500
prompt,244.821,5.000
face_075,249.821,2.064
q0_075,252.974,3.500
face_050,263.077,1.756
q0_050,266.256,3.500
face_000,277.885,2.782
q0_000,281.321,3.500
face_025,289.026,2.987
q0_025,293.026,3.500
face_100,305.526,2.372
q0_100,309.167,3.500
prompt,314.038,5.000
face_075,319.038,3.141
q1_075,323.167,3.500
face_050,330.218,2.731
q1_050,334.167,3.500
face_000,338.167,2.526
q1_000,341.397,3.500
face_100,349.538,3.244
q1_100,353.846,3.500
face_025,365.692,1.808
q1_025,368.000,3.500
prompt,375.269,5.000
face_100,380.269,2.885
q0_100,384.295,3.500
face_025,395.705,3.397
q0_025,399.679,3.500
face_050,403.897,1.500
q0_050,406.692,3.500
face_000,412.218,2.013
q0_000,415.269,3.500
face_075,424.282,2.321
q0_075,427.128,3.500
prompt,439.410,5.000
face_075,444.410,3.192
q1_075,448.231,3.500
face_000,460.295,3.295
q1_000,464.141,3.500
face_050,469.449,1.962
q1_050,472.526,3.500
face_100,480.449,3.090
q1_100,484.910,3.500
face_025,495.449,2.628
q1_025,498.936,3.500
prompt,508.603,5.000
face_075,513.603,3.449
q0_075,518.218,3.500
face_050,527.449,1.705
q0_050,529.833,3.500
face_000,536.449,2.474
q0_000,539.756,3.500
face_100,545.936,1.910
q0_100,548.603,3.500
face_025,553.692,2.218
q0_025,556.641,3.500
