event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.705
q1_050,62.769,3.500
face_000,68.731,2.013
q1_000,71.577,3.500
face_100,81.462,2.833
q1_100,85.154,3.500
face_075,97.000,2.218
q1_075,100.513,3.500
face_025,111.051,1.654
q1_025,113.615,3.500
prompt,118.051,5.000
face_000,123.051,3.295
q0_000,127.744,3.500
face_075,131.744,3.244
q0_075,136.000,3.500
face_025,146.321,2.936
q0_025,149.885,3.500
face_100,159.333,3.500
q0_100,164.026,3.500
face_050,173.256,3.038
q0_050,177.333,3.500
prompt,188.090,5.000
face_000,193.090,2.064
q1_000,196.628,3.500
face_100,206.295,2.526
q1_100,209.962,3.500
face_050,217.885,2.474
q1_050,221.577,3.500
face_025,228.846,1.756
q1_025,231.974,3.500
face_075,237.064,2.423
q1_075,240.654,3.500
prompt,251.628,5.000
face_075,256.628,1.500
q0_075,258.654,3.500
face_050,266.359,2.782
q0_050,270.590,3.500
face_025,277.641,2.577
q0_025,280.923,3.500
face_100,285.141,2.885
q0_100,289.449,3.500
face_000,301.513,1.910
q0_000,304.000,3.500
prompt,312.795,5.000
face_000,317.795,1.603
q0_000,320.179,3.500
face_025,331.808,2.628
q0_025,335.115,3.500
face_100,341.513,3.346
q0_100,345.974,3.500
face_075,356.077,2.321
q0_075,359.744,3.500
face_050,367.231,2.679
q0_050,371.154,3.500
prompt,375.808,5.000
face_075,380.808,3.090
q1_075,384.705,3.500
face_000,396.987,2.731
q1_000,400.679,3.500
face_025,409.692,1.962
q1_025,412.923,3.500
face_050,419.538,1.808
q1_050,422.282,3.500
face_100,428.462,2.372
q1_100,431.436,3.500
prompt,439.795,5.000
face_100,444.795,3.397
q1_100,448.846,3.500
face_075,454.372,1.551
q1_075,456.679,3.500
face_025,467.872,3.192
q1_025,471.564,3.500
face_000,477.308,3.141
q1_000,481.538,3.500
face_050,490.115,2.987
q1_050,493.987,3.500
prompt,505.397,5.000
face_025,510.397,2.167
q0_025,513.885,3.500
face_100,518.756,2.269
q0_100,521.577,3.500
face_050,528.410,3.449
q0_050,533.359,3.500
face_075,538.667,2.115
q0_075,541.769,3.500
face_000,549.910,1.859
q0_000,552.500,3.500
