event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.013
q1_000,63.077,3.500
face_050,74.923,2.628
q1_050,78.077,3.500
face_025,85.564,2.321
q1_025,88.564,3.500
face_100,94.962,1.808
q1_100,97.782,3.500
face_075,108.103,2.936
q1_075,112.308,3.500
prompt,119.359,5.000
face_050,124.359,2.423
q0_050,128.179,3.500
face_000,139.372,1.910
q0_000,142.244,3.500
face_025,148.423,3.397
q0_025,153.321,3.500
face_075,162.769,3.038
q0_075,167.282,3.500
face_100,175.205,1.500
q0_100,177.641,3.500
prompt,181.641,5.000
face_075,186.641,2.833
q0_075,190.077,3.500
face_100,198.218,2.679
q0_100,201.397,3.500
face_000,213.679,3.449
q0_000,218.013,3.500
face_025,228.115,3.090
q0_025,232.295,3.500
face_050,241.962,2.115
q0_050,245.500,3.500
prompt,255.385,5.000
face_100,260.385,2.731
q1_100,264.231,3.500
face_000,269.103,1.551
q1_000,271.821,3.500
face_025,276.910,2.526
q1_025,280.167,3.500
face_050,285.910,3.500
q1_050,290.397,3.500
face_075,297.231,1.603
q1_075,299.692,3.500
prompt,303.910,5.000
face_000,308.910,2.167
q0_000,312.115,3.500
face_050,320.692,2.269
q0_050,324.154,3.500
face_100,334.692,1.654
q0_100,337.564,3.500
face_025,344.833,2.064
q0_025,347.526,3.500
face_075,358.500,1.859
q0_075,361.269,3.500
prompt,370.282,5.000
face_050,375.282,2.885
q1_050,378.949,3.500
face_000,389.705,3.141
q1_000,393.551,3.500
face_100,398.859,2.782
q1_100,402.449,3.500
face_025,411.679,3.192
q1_025,416.321,3.500
face_075,422.936,3.295
q1_075,427.603,3.500
prompt,432.256,5.000
face_050,437.256,1.705
q1_050,439.538,3.500
face_000,452.038,3.244
q1_000,456.038,3.500
face_100,467.667,2.372
q1_100,471.179,3.500
face_025,482.590,1.756
q1_025,485.692,3.500
face_075,490.128,2.218
q1_075,493.000,3.500
prompt,501.795,5.000
face_100,506.795,2.474
q0_100,510.590,3.500
face_000,522.654,3.346
q0_000,526.551,3.500
face_025,532.513,2.987
q0_025,536.744,3.500
face_050,544.449,1.962
q0_050,547.705,3.500
face_075,556.064,2.577
q0_075,559.474,3.500
