event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.910
q1_050,62.949,3.500
face_075,74.577,2.013
q1_075,77.474,3.500
face_100,86.923,3.192
q1_100,91.513,3.500
face_025,101.615,3.038
q1_025,105.923,3.500
face_000,114.936,3.500
q1_000,119.090,3.500
prompt,126.795,5.000
face_075,131.795,3.090
q0_075,136.333,3.500
face_000,145.564,3.141
q0_000,149.333,3.500
face_025,161.179,2.064
q0_025,163.795,3.500
face_050,169.974,2.269
q0_050,173.359,3.500
face_100,180.846,2.372
q0_100,184.051,3.500
prompt,192.628,5.000
face_100,197.628,2.679
q0_100,201.013,3.500
face_025,209.372,2.936
q0_025,213.474,3.500
face_075,224.449,1.962
q0_075,227.218,3.500
face_000,237.756,2.885
q0_000,241.141,3.500
face_050,247.974,2.731
q0_050,251.487,3.500
prompt,256.795,5.000
face_050,261.795,2.577
q1_050,265.231,3.500
face_075,269.667,2.115
q1_075,272.308,3.500
face_025,280.231,1.808
q1_025,282.974,3.500
face_100,288.064,2.833
q1_100,292.192,3.500
face_000,304.692,3.295
q1_000,309.462,3.500
prompt,316.731,5.000
face_075,321.731,3.244
q1_075,325.987,3.500
face_050,334.782,3.397
q1_050,339.090,3.500
face_025,345.705,1.551
q1_025,348.013,3.500
face_100,354.410,3.346
q1_100,358.897,3.500
face_000,363.769,2.321
q1_000,366.821,3.500
prompt,372.782,5.000
face_000,377.782,2.628
q0_000,381.731,3.500
face_075,394.013,2.167
q0_075,397.372,3.500
face_025,404.423,1.756
q0_025,406.756,3.500
face_100,416.641,1.603
q0_100,419.333,3.500
face_050,429.000,1.500
q0_050,431.923,3.500
prompt,442.679,5.000
face_025,447.679,1.654
q0_025,450.013,3.500
face_000,458.154,1.705
q0_000,460.821,3.500
face_050,472.231,2.474
q0_050,476.077,3.500
face_075,487.269,2.987
q0_075,490.859,3.500
face_100,496.385,3.449
q0_100,500.897,3.500
prompt,506.641,5.000
face_100,511.641,2.423
q1_100,515.051,3.500
face_025,527.115,1.859
q1_025,530.474,3.500
face_075,535.128,2.218
q1_075,538.590,3.500
face_000,548.910,2.782
q1_000,553.038,3.500
face_050,557.038,2.526
q1_050,560.782,3.500
