event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.449
q1_025,64.744,3.500
face_000,76.372,2.013
q1_000,78.936,3.500
face_075,82.936,2.218
q1_075,86.218,3.500
face_050,92.179,2.628
q1_050,95.462,3.500
face_100,104.256,2.577
q1_100,108.026,3.500
prompt,112.244,5.000
face_025,117.244,3.192
q0_025,121.423,3.500
face_050,132.397,1.551
q0_050,134.705,3.500
face_075,145.897,2.423
q0_075,149.000,3.500
face_100,161.500,3.038
q0_100,165.987,3.500
face_000,176.090,2.321
q0_000,179.577,3.500
prompt,188.808,5.000
face_075,193.808,2.526
q1_075,197.064,3.500
face_050,207.821,2.782
q1_050,211.128,3.500
face_025,218.833,1.962
q1_025,221.808,3.500
face_100,234.090,1.705
q1_100,236.936,3.500
face_000,242.679,1.603
q1_000,245.192,3.500
prompt,249.628,5.000
face_050,254.628,2.474
q0_050,258.449,3.500
face_000,263.756,3.090
q0_000,267.936,3.500
face_025,275.423,3.295
q0_025,279.295,3.500
face_075,288.308,2.064
q0_075,291.000,3.500
face_100,301.538,1.756
q0_100,304.256,3.500
prompt,309.128,5.000
face_075,314.128,2.885
q0_075,318.282,3.500
face_025,324.462,1.910
q0_025,327.872,3.500
face_050,339.282,2.679
q0_050,343.282,3.500
face_100,349.679,2.936
q0_100,353.474,3.500
face_000,360.744,2.833
q0_000,364.410,3.500
prompt,372.551,5.000
face_100,377.551,3.244
q1_100,382.013,3.500
face_025,389.936,3.141
q1_025,394.449,3.500
face_050,404.769,2.115
q1_050,408.128,3.500
face_075,415.179,3.397
q1_075,420.000,3.500
face_000,431.846,2.987
q1_000,435.769,3.500
prompt,445.436,5.000
face_050,450.436,1.654
q0_050,453.128,3.500
face_000,458.654,2.731
q0_000,462.167,3.500
face_100,469.000,2.269
q0_100,471.769,3.500
face_075,481.654,3.500
q0_075,485.756,3.500
face_025,494.115,2.372
q0_025,497.962,3.500
prompt,510.026,5.000
face_075,515.026,2.167
q1_075,518.308,3.500
face_000,526.885,1.859
q1_000,530.141,3.500
face_050,534.795,1.500
q1_050,537.000,3.500
face_025,543.615,3.346
q1_025,547.769,3.500
face_100,552.859,1.808
q1_100,555.551,3.500
