event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.833
q0_075,64.205,3.500
face_100,75.179,2.526
q0_100,78.641,3.500
face_025,88.526,3.449
q0_025,92.577,3.500
face_050,100.500,2.013
q0_050,103.474,3.500
face_000,111.179,2.167
q0_000,114.846,3.500
prompt,118.846,5.000
face_000,123.846,3.500
q1_000,128.641,3.500
face_025,138.744,2.218
q1_025,141.795,3.500
face_100,154.077,2.577
q1_100,157.436,3.500
face_050,162.526,1.910
q1_050,165.756,3.500
face_075,177.167,3.090
q1_075,181.654,3.500
prompt,187.397,5.000
face_000,192.397,3.038
q0_000,196.628,3.500
face_100,205.641,2.064
q0_100,209.154,3.500
face_050,216.641,3.192
q0_050,220.923,3.500
face_025,227.321,1.603
q0_025,229.987,3.500
face_075,234.423,2.372
q0_075,237.910,3.500
prompt,249.538,5.000
face_100,254.538,1.859
q1_100,256.949,3.500
face_025,267.487,2.423
q1_025,270.667,3.500
face_000,274.885,2.782
q1_000,278.346,3.500
face_075,286.705,2.474
q1_075,290.192,3.500
face_050,300.949,3.397
q1_050,305.000,3.500
prompt,309.872,5.000
face_025,314.872,1.808
q0_025,317.590,3.500
face_100,322.897,2.936
q0_100,326.641,3.500
face_000,332.821,1.962
q0_000,336.205,3.500
face_050,342.167,3.244
q0_050,346.269,3.500
face_075,355.718,2.679
q0_075,359.615,3.500
prompt,365.141,5.000
face_000,370.141,1.756
q1_000,373.038,3.500
face_050,377.692,1.500
q1_050,380.462,3.500
face_100,392.962,2.321
q1_100,396.628,3.500
face_075,407.821,2.987
q1_075,411.436,3.500
face_025,420.667,2.628
q1_025,424.769,3.500
prompt,434.436,5.000
face_075,439.436,3.295
q0_075,443.974,3.500
face_100,454.295,2.885
q0_100,458.218,3.500
face_025,464.833,2.269
q0_025,467.603,3.500
face_000,476.397,3.346
q0_000,480.910,3.500
face_050,487.744,1.551
q0_050,489.821,3.500
prompt,498.397,5.000
face_025,503.397,1.705
q1_025,506.090,3.500
face_075,517.936,1.654
q1_075,520.321,3.500
face_100,527.590,3.141
q1_100,531.615,3.500
face_050,543.679,2.115
q1_050,546.500,3.500
face_000,554.641,2.731
q1_000,557.949,3.500
