event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.885
q1_100,64.077,3.500
face_025,71.128,2.987
q1_025,75.282,3.500
face_000,84.949,2.269
q1_000,87.744,3.500
face_050,98.500,2.936
q1_050,102.654,3.500
face_075,114.064,3.295
q1_075,117.962,3.500
prompt,128.064,5.000
face_100,133.064,2.423
q0_100,136.397,3.500
face_050,146.718,3.397
q0_050,151.128,3.500
face_000,155.564,2.372
q0_000,158.872,3.500
face_075,167.667,2.064
q0_075,170.282,3.500
face_025,177.769,2.013
q0_025,181.205,3.500
prompt,188.474,5.000
face_075,193.474,2.474
q1_075,197.192,3.500
face_025,202.718,1.910
q1_025,206.077,3.500
face_050,214.218,3.141
q1_050,218.731,3.500
face_000,223.385,2.526
q1_000,226.974,3.500
face_100,238.167,1.603
q1_100,241.090,3.500
prompt,253.154,5.000
face_075,258.154,3.449
q0_075,262.231,3.500
face_000,267.538,1.654
q0_000,270.538,3.500
face_025,278.244,3.244
q0_025,282.885,3.500
face_050,286.885,1.551
q0_050,289.269,3.500
face_100,298.500,1.500
q0_100,300.577,3.500
prompt,308.936,5.000
face_025,313.936,2.321
q1_025,317.115,3.500
face_050,328.090,2.782
q1_050,331.987,3.500
face_100,344.487,3.090
q1_100,348.077,3.500
face_000,357.090,1.859
q1_000,360.449,3.500
face_075,365.321,2.577
q1_075,368.987,3.500
prompt,374.731,5.000
face_000,379.731,1.962
q0_000,382.577,3.500
face_050,388.538,3.346
q0_050,392.667,3.500
face_075,397.756,2.679
q0_075,401.115,3.500
face_100,413.397,2.167
q0_100,416.603,3.500
face_025,420.821,2.218
q0_025,424.179,3.500
prompt,434.064,5.000
face_025,439.064,2.833
q0_025,442.654,3.500
face_000,449.269,3.038
q0_000,453.115,3.500
face_100,461.038,2.731
q0_100,464.756,3.500
face_075,476.603,3.192
q0_075,481.269,3.500
face_050,489.846,1.756
q0_050,492.872,3.500
prompt,499.269,5.000
face_025,504.269,2.115
q1_025,507.346,3.500
face_050,517.885,2.628
q1_050,521.218,3.500
face_000,530.667,1.808
q1_000,533.205,3.500
face_100,539.385,1.705
q1_100,542.385,3.500
face_075,554.013,3.500
q1_075,558.167,3.500
