event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,3.038
q1_000,64.359,3.500
face_025,69.885,3.449
q1_025,74.244,3.500
face_050,80.859,2.782
q1_050,85.013,3.500
face_075,94.026,3.346
q1_075,98.513,3.500
face_100,110.359,1.603
q1_100,113.179,3.500
prompt,117.179,5.000
face_050,122.179,1.962
q0_050,124.872,3.500
face_075,133.449,3.244
q0_075,137.346,3.500
face_025,145.269,1.654
q0_025,147.910,3.500
face_000,159.103,2.218
q0_000,162.103,3.500
face_100,170.462,2.936
q0_100,174.590,3.500
prompt,179.462,5.000
face_000,184.462,3.192
q0_000,188.821,3.500
face_075,196.526,2.526
q0_075,199.859,3.500
face_100,209.090,3.500
q0_100,213.885,3.500
face_025,224.205,2.269
q0_025,227.333,3.500
face_050,235.474,2.577
q0_050,238.577,3.500
prompt,246.064,5.000
face_100,251.064,2.013
q1_100,254.423,3.500
face_075,264.090,3.141
q1_075,267.859,3.500
face_000,278.397,2.167
q1_000,281.577,3.500
face_050,291.679,3.295
q1_050,295.808,3.500
face_025,303.077,2.423
q1_025,306.385,3.500
prompt,310.821,5.000
face_075,315.821,2.115
q1_075,318.513,3.500
face_100,330.795,1.910
q1_100,333.410,3.500
face_050,339.590,3.397
q1_050,344.385,3.500
face_025,355.359,2.833
q1_025,359.692,3.500
face_000,365.436,2.064
q1_000,368.615,3.500
prompt,373.269,5.000
face_100,378.269,2.474
q0_100,381.679,3.500
face_050,393.744,1.500
q0_050,395.795,3.500
face_075,402.192,2.321
q0_075,405.192,3.500
face_000,416.821,1.859
q0_000,419.282,3.500
face_025,423.500,2.987
q0_025,427.936,3.500
prompt,438.692,5.000
face_050,443.692,1.551
q1_050,446.205,3.500
face_000,453.038,1.705
q1_000,456.167,3.500
face_025,461.256,2.628
q1_025,464.923,3.500
face_075,476.333,2.731
q1_075,479.821,3.500
face_100,485.782,1.756
q1_100,488.603,3.500
prompt,498.487,5.000
face_050,503.487,2.679
q0_050,507.256,3.500
face_075,516.051,1.808
q0_075,518.359,3.500
face_025,523.667,2.885
q0_025,528.026,3.500
face_000,540.526,3.090
q0_000,544.885,3.500
face_100,554.333,2.372
q0_100,557.949,3.500
