event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.141
q0_075,63.872,3.500
face_050,71.795,2.577
q0_050,75.538,3.500
face_000,86.731,1.910
q0_000,90.064,3.500
face_100,99.731,2.987
q0_100,103.603,3.500
face_025,115.013,2.013
q0_025,117.833,3.500
prompt,122.705,5.000
face_050,127.705,1.808
q1_050,130.167,3.500
face_000,138.962,2.833
q1_000,143.090,3.500
face_075,150.359,3.038
q1_075,154.897,3.500
face_025,164.128,1.603
q1_025,166.641,3.500
face_100,171.731,2.782
q1_100,175.782,3.500
prompt,181.526,5.000
face_075,186.526,3.449
q1_075,190.987,3.500
face_000,196.949,2.167
q1_000,200.513,3.500
face_100,213.013,3.295
q1_100,216.910,3.500
face_025,221.564,2.423
q1_025,224.615,3.500
face_050,234.064,2.731
q1_050,237.833,3.500
prompt,248.590,5.000
face_000,253.590,3.192
q0_000,257.308,3.500
face_050,263.487,3.397
q0_050,267.462,3.500
face_100,278.436,2.321
q0_100,281.718,3.500
face_025,292.256,2.526
q0_025,295.897,3.500
face_075,307.962,1.500
q0_075,310.321,3.500
prompt,315.846,5.000
face_025,320.846,2.936
q1_025,325.026,3.500
face_050,329.462,2.679
q1_050,332.641,3.500
face_000,344.923,1.859
q1_000,347.462,3.500
face_100,351.462,2.885
q1_100,355.795,3.500
face_075,363.282,3.090
q1_075,367.513,3.500
prompt,371.731,5.000
face_025,376.731,1.654
q0_025,379.859,3.500
face_000,390.179,2.218
q0_000,393.462,3.500
face_075,403.564,2.474
q0_075,406.590,3.500
face_100,418.218,1.705
q0_100,421.141,3.500
face_050,430.154,3.346
q0_050,434.282,3.500
prompt,439.590,5.000
face_050,444.590,1.962
q1_050,447.744,3.500
face_100,454.141,2.628
q1_100,457.526,3.500
face_025,464.359,1.551
q1_025,466.615,3.500
face_075,474.321,2.115
q1_075,477.423,3.500
face_000,485.782,2.064
q1_000,488.936,3.500
prompt,495.551,5.000
face_075,500.551,1.756
q0_075,503.141,3.500
face_000,513.026,2.269
q0_000,516.667,3.500
face_025,525.244,3.244
q0_025,529.833,3.500
face_100,536.885,3.500
q0_100,541.321,3.500
face_050,553.167,2.372
q0_050,556.859,3.500
