event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.449
q0_050,64.795,3.500
face_000,68.795,2.013
q0_000,71.615,3.500
face_075,77.359,2.218
q0_075,80.974,3.500
face_025,92.385,1.962
q0_025,95.231,3.500
face_100,107.513,3.090
q0_100,111.436,3.500
prompt,122.628,5.000
face_050,127.628,2.423
q1_050,131.192,3.500
face_075,138.679,1.910
q1_075,141.885,3.500
face_100,148.718,1.500
q1_100,151.205,3.500
face_000,158.910,3.038
q1_000,163.218,3.500
face_025,172.449,2.167
q1_025,176.038,3.500
prompt,186.577,5.000
face_025,191.577,1.756
q0_025,193.885,3.500
face_000,200.282,1.859
q0_000,203.641,3.500
face_050,207.859,2.474
q0_050,211.423,3.500
face_075,216.077,1.654
q0_075,218.410,3.500
face_100,229.167,3.192
q0_100,233.474,3.500
prompt,243.577,5.000
face_025,248.577,2.269
q1_025,251.705,3.500
face_075,257.231,2.372
q1_075,260.179,3.500
face_000,267.449,2.115
q1_000,270.346,3.500
face_050,275.218,2.526
q1_050,279.064,3.500
face_100,291.564,2.936
q1_100,295.231,3.500
prompt,304.026,5.000
face_050,309.026,2.577
q0_050,312.821,3.500
face_075,317.910,3.141
q0_075,321.577,3.500
face_100,331.244,2.987
q0_100,335.423,3.500
face_000,347.487,3.500
q0_000,352.231,3.500
face_025,360.154,2.833
q0_025,363.949,3.500
prompt,371.000,5.000
face_000,376.000,1.808
q1_000,378.821,3.500
face_050,384.128,2.731
q1_050,388.026,3.500
face_075,396.385,2.782
q1_075,399.872,3.500
face_025,409.321,3.244
q1_025,413.474,3.500
face_100,419.654,3.397
q1_100,423.551,3.500
prompt,433.872,5.000
face_075,438.872,2.679
q0_075,442.615,3.500
face_000,448.577,1.551
q0_000,451.064,3.500
face_050,457.679,1.603
q0_050,459.885,3.500
face_025,468.462,2.885
q0_025,472.103,3.500
face_100,481.115,1.705
q0_100,483.859,3.500
prompt,494.833,5.000
face_000,499.833,2.064
q1_000,503.346,3.500
face_050,511.487,2.321
q1_050,515.282,3.500
face_025,526.910,3.295
q1_025,530.833,3.500
face_100,542.679,2.628
q1_100,545.962,3.500
face_075,555.846,3.346
q1_075,560.564,3.500
