event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.936
q0_075,63.897,3.500
face_000,75.962,3.500
q0_000,80.936,3.500
face_100,90.603,1.551
q0_100,92.679,3.500
face_050,101.474,2.526
q0_050,105.321,3.500
face_025,114.333,1.603
q0_025,117.308,3.500
prompt,123.051,5.000
face_050,128.051,2.115
q1_050,131.615,3.500
face_100,141.718,2.987
q1_100,145.513,3.500
face_075,155.397,2.833
q1_075,159.115,3.500
face_025,164.205,1.654
q1_025,167.128,3.500
face_000,173.962,2.218
q1_000,177.372,3.500
prompt,185.949,5.000
face_100,190.949,3.038
q0_100,194.974,3.500
face_075,201.154,3.090
q0_075,204.923,3.500
face_000,211.538,1.705
q0_000,214.256,3.500
face_025,221.744,1.756
q0_025,224.103,3.500
face_050,235.731,1.859
q0_050,238.885,3.500
prompt,250.295,5.000
face_100,255.295,2.679
q1_100,258.603,3.500
face_025,269.141,2.013
q1_025,272.013,3.500
face_000,276.231,2.782
q1_000,279.744,3.500
face_075,291.590,3.141
q1_075,295.231,3.500
face_050,302.936,2.731
q1_050,306.218,3.500
prompt,312.179,5.000
face_000,317.179,2.269
q0_000,320.103,3.500
face_075,330.423,3.449
q0_075,335.269,3.500
face_100,340.141,2.577
q0_100,344.141,3.500
face_025,353.372,1.808
q0_025,355.962,3.500
face_050,364.103,3.397
q0_050,368.436,3.500
prompt,372.872,5.000
face_025,377.872,1.910
q1_025,380.692,3.500
face_000,391.667,3.192
q1_000,396.205,3.500
face_050,408.705,1.500
q1_050,411.269,3.500
face_075,422.026,3.244
q1_075,426.436,3.500
face_100,431.962,2.474
q1_100,435.551,3.500
prompt,445.000,5.000
face_100,450.000,3.346
q1_100,453.923,3.500
face_050,458.577,2.064
q1_050,461.782,3.500
face_025,468.179,1.962
q1_025,470.897,3.500
face_000,482.090,3.295
q1_000,486.885,3.500
face_075,495.244,2.423
q1_075,498.500,3.500
prompt,506.423,5.000
face_050,511.423,2.372
q0_050,515.013,3.500
face_000,520.321,2.628
q0_000,523.987,3.500
face_075,531.038,2.167
q0_075,534.449,3.500
face_100,546.731,2.321
q0_100,549.756,3.500
face_025,553.756,2.885
q0_025,557.731,3.500
