event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.500
q1_075,62.538,3.500
face_000,73.077,2.064
q1_000,76.487,3.500
face_025,82.667,2.833
q1_025,86.641,3.500
face_050,98.705,3.346
q1_050,103.500,3.500
face_100,115.128,3.397
q1_100,120.000,3.500
prompt,125.962,5.000
face_025,130.962,2.167
q0_025,134.218,3.500
face_000,141.705,2.115
q0_000,144.833,3.500
face_075,151.667,2.013
q0_075,154.564,3.500
face_050,163.359,1.962
q0_050,166.590,3.500
face_100,171.679,3.500
q0_100,175.679,3.500
prompt,184.910,5.000
face_100,189.910,2.731
q0_100,193.833,3.500
face_075,199.141,1.603
q0_075,201.679,3.500
face_000,208.295,3.038
q0_000,212.064,3.500
face_025,217.590,3.192
q0_025,221.333,3.500
face_050,231.436,2.782
q0_050,235.179,3.500
prompt,239.397,5.000
face_100,244.397,1.808
q1_100,247.449,3.500
face_050,256.462,1.756
q1_050,259.000,3.500
face_025,263.654,2.526
q1_025,266.782,3.500
face_075,277.538,1.705
q1_075,280.154,3.500
face_000,285.026,2.218
q1_000,288.641,3.500
prompt,297.218,5.000
face_100,302.218,2.679
q0_100,306.013,3.500
face_000,317.859,2.628
q0_000,321.244,3.500
face_050,332.436,1.859
q0_050,334.821,3.500
face_025,347.321,3.090
q0_025,351.705,3.500
face_075,363.987,2.321
q0_075,367.628,3.500
prompt,378.603,5.000
face_075,383.603,3.295
q1_075,388.397,3.500
face_100,398.064,3.244
q1_100,401.936,3.500
face_025,405.936,1.654
q1_025,408.756,3.500
face_000,418.641,2.885
q1_000,422.359,3.500
face_050,430.718,2.269
q1_050,433.692,3.500
prompt,439.436,5.000
face_000,444.436,1.910
q0_000,446.923,3.500
face_050,454.192,3.449
q0_050,458.500,3.500
face_025,468.821,1.551
q0_025,471.795,3.500
face_075,483.205,2.423
q0_075,486.282,3.500
face_100,495.731,2.987
q0_100,500.090,3.500
prompt,508.231,5.000
face_000,513.231,2.372
q1_000,516.667,3.500
face_075,521.103,3.141
q1_075,525.051,3.500
face_100,532.974,2.474
q1_100,536.436,3.500
face_050,544.141,2.936
q1_050,548.295,3.500
face_025,554.692,2.577
q1_025,557.949,3.500
