event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.987
q0_000,63.897,3.500
face_050,73.128,2.731
q0_050,76.564,3.500
face_100,87.974,3.090
q0_100,92.077,3.500
face_075,96.295,2.372
q0_075,100.038,3.500
face_025,109.487,2.269
q0_025,112.821,3.500
prompt,121.397,5.000
face_025,126.397,2.679
q1_025,130.500,3.500
face_075,134.936,2.526
q1_075,138.731,3.500
face_100,149.705,2.833
q1_100,153.705,3.500
face_050,159.885,1.962
q1_050,162.397,3.500
face_000,168.795,1.705
q1_000,171.718,3.500
prompt,178.769,5.000
face_000,183.769,3.397
q0_000,187.769,3.500
face_100,197.872,1.756
q0_100,200.590,3.500
face_025,213.090,1.551
q0_025,215.962,3.500
face_050,222.795,3.244
q0_050,227.487,3.500
face_075,239.333,2.218
q0_075,242.231,3.500
prompt,254.513,5.000
face_100,259.513,3.038
q1_100,263.359,3.500
face_025,275.423,2.577
q1_025,278.885,3.500
face_050,284.410,3.346
q1_050,289.231,3.500
face_000,299.769,3.500
q1_000,304.026,3.500
face_075,308.679,3.141
q1_075,312.808,3.500
prompt,324.436,5.000
face_100,329.436,2.064
q1_100,332.538,3.500
face_000,337.410,2.885
q1_000,341.795,3.500
face_050,350.808,2.115
q1_050,353.654,3.500
face_075,360.269,1.603
q1_075,362.654,3.500
face_025,370.795,1.859
q1_025,373.744,3.500
prompt,381.013,5.000
face_050,386.013,1.910
q0_050,388.449,3.500
face_025,392.449,2.936
q0_025,395.885,3.500
face_075,401.628,2.167
q0_075,404.987,3.500
face_000,414.872,2.628
q0_000,418.744,3.500
face_100,426.231,1.654
q0_100,428.462,3.500
prompt,436.385,5.000
face_050,441.385,1.808
q1_050,444.333,3.500
face_000,454.654,2.013
q1_000,457.295,3.500
face_100,468.487,3.192
q1_100,472.333,3.500
face_025,480.692,2.782
q1_025,484.590,3.500
face_075,495.346,1.500
q1_075,497.782,3.500
prompt,505.487,5.000
face_075,510.487,3.449
q0_075,515.282,3.500
face_000,521.244,2.474
q0_000,525.115,3.500
face_025,534.782,2.423
q0_025,538.500,3.500
face_050,543.808,2.321
q0_050,546.987,3.500
face_100,555.782,3.295
q0_100,559.910,3.500
