event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.782
q0_100,63.282,3.500
face_025,70.551,2.936
q0_025,74.936,3.500
face_075,79.808,3.295
q0_075,83.731,3.500
face_000,96.231,3.038
q0_000,100.231,3.500
face_050,108.372,1.705
q0_050,111.167,3.500
prompt,119.962,5.000
face_050,124.962,3.449
q1_050,129.551,3.500
face_025,140.308,2.679
q1_025,144.026,3.500
face_075,152.603,2.115
q1_075,155.705,3.500
face_000,161.667,1.603
q1_000,164.333,3.500
face_100,173.782,3.090
q1_100,177.679,3.500
prompt,184.731,5.000
face_000,189.731,1.551
q1_000,192.679,3.500
face_075,196.679,2.474
q1_075,199.885,3.500
face_100,211.949,2.423
q1_100,215.128,3.500
face_050,219.346,3.192
q1_050,224.038,3.500
face_025,233.269,2.269
q1_025,236.141,3.500
prompt,244.500,5.000
face_050,249.500,2.526
q0_050,252.577,3.500
face_000,262.462,1.808
q0_000,265.103,3.500
face_100,276.949,3.397
q0_100,281.051,3.500
face_025,286.359,2.987
q0_025,290.641,3.500
face_075,300.744,3.141
q0_075,304.462,3.500
prompt,316.744,5.000
face_100,321.744,2.833
q0_100,326.000,3.500
face_075,330.436,1.859
q0_075,332.821,3.500
face_025,340.744,3.346
q0_025,345.462,3.500
face_050,352.295,1.500
q0_050,354.808,3.500
face_000,360.333,3.500
q0_000,365.179,3.500
prompt,376.154,5.000
face_075,381.154,2.372
q1_075,385.000,3.500
face_000,394.667,1.756
q1_000,397.744,3.500
face_025,405.449,2.064
q1_025,408.423,3.500
face_050,414.821,2.013
q1_050,417.718,3.500
face_100,429.346,2.577
q1_100,432.705,3.500
prompt,443.026,5.000
face_100,448.026,2.885
q1_100,451.846,3.500
face_050,458.462,1.910
q1_050,461.538,3.500
face_025,466.628,1.654
q1_025,469.141,3.500
face_075,476.628,2.628
q1_075,479.910,3.500
face_000,491.321,2.167
q1_000,494.603,3.500
prompt,505.141,5.000
face_000,510.141,1.962
q0_000,513.346,3.500
face_075,524.538,2.731
q0_075,528.538,3.500
face_050,534.718,2.218
q0_050,538.154,3.500
face_100,547.167,3.244
q0_100,551.090,3.500
face_025,556.833,2.321
q0_025,560.346,3.500
