event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,1.808
q0_025,62.487,3.500
face_000,71.936,2.885
q0_000,75.603,3.500
face_050,85.923,2.013
q0_050,88.846,3.500
face_100,96.115,2.731
q0_100,99.474,3.500
face_075,110.667,1.500
q0_075,112.897,3.500
prompt,122.128,5.000
face_000,127.128,2.782
q1_000,131.103,3.500
face_050,143.167,2.577
q1_050,146.885,3.500
face_025,156.551,1.603
q1_025,159.141,3.500
face_075,166.846,3.449
q1_075,171.692,3.500
face_100,183.103,3.397
q1_100,187.615,3.500
prompt,191.833,5.000
face_000,196.833,3.244
q0_000,200.628,3.500
face_025,205.936,3.346
q0_025,210.090,3.500
face_075,221.718,2.167
q0_075,225.359,3.500
face_100,237.641,3.295
q0_100,241.769,3.500
face_050,248.385,1.962
q0_050,251.590,3.500
prompt,262.564,5.000
face_000,267.564,3.500
q1_000,272.385,3.500
face_050,279.436,3.090
q1_050,283.462,3.500
face_100,295.962,2.833
q1_100,299.551,3.500
face_075,311.397,1.756
q1_075,313.731,3.500
face_025,319.256,2.628
q1_025,322.744,3.500
prompt,330.231,5.000
face_025,335.231,2.321
q1_025,338.718,3.500
face_000,343.808,1.551
q1_000,346.731,3.500
face_050,351.385,2.423
q1_050,355.256,3.500
face_075,364.269,1.654
q1_075,366.885,3.500
face_100,375.679,2.987
q1_100,379.372,3.500
prompt,387.513,5.000
face_000,392.513,1.910
q0_000,395.846,3.500
face_050,400.282,2.115
q0_050,403.000,3.500
face_025,413.103,2.526
q0_025,416.641,3.500
face_075,422.821,3.038
q0_075,426.897,3.500
face_100,437.436,2.269
q0_100,440.923,3.500
prompt,449.500,5.000
face_100,454.500,2.372
q1_100,457.756,3.500
face_050,467.641,2.679
q1_050,471.590,3.500
face_000,477.987,2.936
q1_000,482.218,3.500
face_075,487.090,2.474
q1_075,490.654,3.500
face_025,494.654,2.218
q1_025,497.526,3.500
prompt,505.885,5.000
face_050,510.885,2.064
q0_050,514.449,3.500
face_025,525.205,3.141
q0_025,528.846,3.500
face_075,536.769,1.705
q0_075,539.000,3.500
face_000,544.744,1.859
q0_000,547.949,3.500
face_100,553.910,3.192
q0_100,558.167,3.500
