event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.962
q0_050,62.538,3.500
face_000,71.115,2.115
q0_000,74.372,3.500
face_075,86.436,3.038
q0_075,90.128,3.500
face_025,96.308,3.295
q0_025,101.051,3.500
face_100,110.064,3.244
q0_100,114.654,3.500
prompt,121.705,5.000
face_075,126.705,1.551
q1_075,129.064,3.500
face_100,139.167,2.936
q1_100,142.603,3.500
face_000,150.744,1.808
q1_000,153.795,3.500
face_050,160.192,2.474
q1_050,163.782,3.500
face_025,169.744,2.423
q1_025,173.231,3.500
prompt,177.667,5.000
face_100,182.667,1.910
q1_100,185.333,3.500
face_075,196.526,3.449
q1_075,201.474,3.500
face_025,209.179,3.500
q1_025,213.282,3.500
face_050,224.256,3.346
q1_050,228.385,3.500
face_000,239.795,1.603
q1_000,242.718,3.500
prompt,251.077,5.000
face_000,256.077,2.628
q0_000,260.103,3.500
face_075,270.423,2.833
q0_075,274.423,3.500
face_100,286.923,3.192
q0_100,290.846,3.500
face_025,295.718,2.269
q0_025,299.000,3.500
face_050,304.308,1.859
q0_050,307.385,3.500
prompt,316.833,5.000
face_075,321.833,2.372
q1_075,325.474,3.500
face_025,335.359,3.141
q1_025,339.205,3.500
face_000,344.731,2.167
q1_000,348.321,3.500
face_050,354.936,2.218
q1_050,358.038,3.500
face_100,370.321,2.679
q1_100,374.295,3.500
prompt,379.385,5.000
face_000,384.385,2.013
q0_000,387.872,3.500
face_075,392.090,2.987
q0_075,395.628,3.500
face_050,406.167,2.526
q0_050,409.321,3.500
face_025,416.154,1.654
q0_025,419.179,3.500
face_100,428.846,2.577
q0_100,431.949,3.500
prompt,439.436,5.000
face_100,444.436,2.782
q0_100,448.410,3.500
face_075,457.641,1.500
q0_075,460.179,3.500
face_050,464.833,1.756
q0_050,467.577,3.500
face_025,479.205,2.321
q0_025,482.436,3.500
face_000,488.179,3.090
q0_000,492.359,3.500
prompt,500.282,5.000
face_000,505.282,2.731
q1_000,508.974,3.500
face_100,516.244,1.705
q1_100,518.885,3.500
face_050,527.679,3.397
q1_050,531.910,3.500
face_025,535.910,2.064
q1_025,538.833,3.500
face_075,550.679,2.885
q1_075,554.244,3.500
