event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,3.500
q1_075,64.846,3.500
face_050,76.692,3.346
q1_050,81.513,3.500
face_100,87.910,2.526
q1_100,91.038,3.500
face_025,101.795,3.295
q1_025,105.897,3.500
face_000,117.962,1.910
q1_000,120.833,3.500
prompt,126.141,5.000
face_100,131.141,3.244
q0_100,134.962,3.500
face_000,143.538,2.321
q0_000,147.000,3.500
face_050,151.000,2.731
q0_050,154.231,3.500
face_025,166.513,2.987
q0_025,170.282,3.500
face_075,180.603,1.500
q0_075,183.192,3.500
prompt,192.859,5.000
face_075,197.859,2.782
q0_075,201.269,3.500
face_025,208.103,2.167
q0_025,211.692,3.500
face_100,215.910,3.449
q0_100,220.090,3.500
face_050,224.962,1.705
q0_050,227.423,3.500
face_000,236.436,1.808
q0_000,238.897,3.500
prompt,246.821,5.000
face_075,251.821,3.397
q1_075,256.077,3.500
face_000,267.487,3.038
q1_000,271.538,3.500
face_100,277.064,3.192
q1_100,280.962,3.500
face_025,291.064,2.064
q1_025,293.654,3.500
face_050,299.397,2.474
q1_050,303.064,3.500
prompt,309.679,5.000
face_100,314.679,3.141
q1_100,318.859,3.500
face_050,327.000,2.269
q1_050,330.538,3.500
face_075,339.987,1.962
q1_075,343.269,3.500
face_025,354.244,2.833
q1_025,357.628,3.500
face_000,362.282,1.654
q1_000,365.231,3.500
prompt,372.500,5.000
face_075,377.500,2.936
q0_075,381.372,3.500
face_050,387.551,2.423
q0_050,391.372,3.500
face_025,402.564,2.013
q0_025,405.564,3.500
face_100,413.269,3.090
q0_100,417.526,3.500
face_000,421.962,2.218
q0_000,425.064,3.500
prompt,436.692,5.000
face_000,441.692,1.756
q1_000,444.513,3.500
face_050,453.308,2.885
q1_050,457.103,3.500
face_025,466.987,1.603
q1_025,469.833,3.500
face_100,475.795,2.372
q1_100,479.615,3.500
face_075,492.115,2.115
q1_075,495.731,3.500
prompt,500.821,5.000
face_025,505.821,2.577
q0_025,509.077,3.500
face_075,517.436,2.679
q0_075,521.333,3.500
face_000,528.385,2.628
q0_000,531.846,3.500
face_100,542.385,1.859
q0_100,545.359,3.500
face_050,554.590,1.551
q0_050,557.513,3.500
