event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.885
q1_000,63.692,3.500
face_075,68.782,1.859
q1_075,71.551,3.500
face_100,83.179,3.244
q1_100,87.359,3.500
face_050,95.718,1.808
q1_050,98.590,3.500
face_025,106.731,3.038
q1_025,111.141,3.500
prompt,121.026,5.000
face_000,126.026,2.474
q0_000,129.769,3.500
face_075,138.782,2.013
q0_075,141.962,3.500
face_100,153.808,2.577
q0_100,157.526,3.500
face_025,163.923,2.218
q0_025,167.564,3.500
face_050,172.872,2.628
q0_050,176.154,3.500
prompt,186.256,5.000
face_100,191.256,1.654
q0_100,193.795,3.500
face_025,204.115,2.526
q0_025,207.679,3.500
face_000,215.603,2.679
q0_000,219.244,3.500
face_075,227.821,1.551
q0_075,230.667,3.500
face_050,237.282,3.397
q0_050,241.462,3.500
prompt,253.744,5.000
face_050,258.744,1.962
q1_050,261.795,3.500
face_075,270.590,2.321
q1_075,274.154,3.500
face_000,278.372,1.603
q1_000,280.551,3.500
face_025,291.744,2.423
q1_025,295.385,3.500
face_100,300.038,3.449
q1_100,304.038,3.500
prompt,308.038,5.000
face_025,313.038,2.372
q1_025,316.090,3.500
face_050,325.538,1.910
q1_050,328.436,3.500
face_075,339.192,3.090
q1_075,342.782,3.500
face_000,353.321,2.782
q1_000,356.962,3.500
face_100,366.628,2.936
q1_100,370.962,3.500
prompt,382.372,5.000
face_075,387.372,2.167
q0_075,390.269,3.500
face_000,396.013,2.064
q0_000,398.782,3.500
face_025,404.308,1.705
q0_025,407.205,3.500
face_100,411.641,2.731
q0_100,415.487,3.500
face_050,422.756,3.141
q0_050,426.910,3.500
prompt,439.410,5.000
face_025,444.410,2.269
q1_025,447.205,3.500
face_100,454.910,2.115
q1_100,457.782,3.500
face_000,464.833,3.346
q1_000,468.808,3.500
face_075,474.987,2.987
q1_075,479.295,3.500
face_050,490.269,1.500
q1_050,493.269,3.500
prompt,498.141,5.000
face_025,503.141,2.833
q0_025,507.321,3.500
face_050,514.154,1.756
q0_050,517.359,3.500
face_100,524.846,3.500
q0_100,529.179,3.500
face_075,538.410,3.192
q0_075,543.077,3.500
face_000,555.141,3.295
q0_000,559.038,3.500
