event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.474
q0_100,63.949,3.500
face_000,76.231,3.192
q0_000,80.385,3.500
face_075,87.872,2.628
q0_075,91.231,3.500
face_025,103.077,1.654
q0_025,105.872,3.500
face_050,110.090,1.603
q0_050,112.962,3.500
prompt,124.372,5.000
face_025,129.372,2.167
q1_025,132.141,3.500
face_100,138.321,2.679
q1_100,142.397,3.500
face_050,151.410,3.141
q1_050,155.308,3.500
face_000,161.923,2.577
q1_000,165.744,3.500
face_075,176.936,2.013
q1_075,179.654,3.500
prompt,191.282,5.000
face_075,196.282,2.987
q1_075,199.846,3.500
face_000,210.603,3.500
q1_000,215.269,3.500
face_050,219.705,2.269
q1_050,222.910,3.500
face_100,234.974,3.346
q1_100,239.538,3.500
face_025,244.192,1.500
q1_025,247.192,3.500
prompt,256.641,5.000
face_050,261.641,1.962
q0_050,264.436,3.500
face_025,270.397,2.833
q0_025,274.244,3.500
face_075,279.551,1.705
q0_075,282.038,3.500
face_100,288.872,2.218
q0_100,291.615,3.500
face_000,299.321,2.115
q0_000,301.936,3.500
prompt,306.808,5.000
face_075,311.808,3.397
q0_075,315.859,3.500
face_050,326.833,2.526
q0_050,330.244,3.500
face_025,338.167,1.808
q0_025,341.013,3.500
face_000,351.333,1.551
q0_000,354.308,3.500
face_100,359.833,3.295
q0_100,364.500,3.500
prompt,372.859,5.000
face_000,377.859,2.423
q1_000,381.474,3.500
face_100,393.974,2.731
q1_100,397.615,3.500
face_025,402.705,3.244
q1_025,406.577,3.500
face_050,415.372,1.756
q1_050,418.218,3.500
face_075,423.962,2.064
q1_075,426.577,3.500
prompt,436.679,5.000
face_100,441.679,3.038
q0_100,445.833,3.500
face_050,454.410,1.859
q0_050,457.718,3.500
face_000,467.603,1.910
q0_000,470.321,3.500
face_075,477.372,2.885
q0_075,481.577,3.500
face_025,491.244,2.372
q0_025,494.679,3.500
prompt,501.077,5.000
face_075,506.077,2.782
q1_075,510.205,3.500
face_100,520.744,2.321
q1_100,524.051,3.500
face_050,532.192,3.449
q1_050,536.500,3.500
face_025,543.769,3.090
q1_025,547.538,3.500
face_000,556.769,2.936
q1_000,561.000,3.500
