event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.423
q1_100,63.179,3.500
face_000,74.372,2.269
q1_000,77.679,3.500
face_050,84.949,2.731
q1_050,88.846,3.500
face_025,99.821,2.936
q1_025,103.385,3.500
face_075,107.603,2.628
q1_075,111.705,3.500
prompt,123.115,5.000
face_050,128.115,2.064
q0_050,131.321,3.500
face_000,141.423,1.808
q0_000,144.423,3.500
face_075,152.782,3.295
q0_075,156.859,3.500
face_100,165.436,3.244
q0_100,169.333,3.500
face_025,181.615,1.603
q0_025,183.821,3.500
prompt,193.051,5.000
face_025,198.051,2.577
q0_025,201.205,3.500
face_050,208.692,2.885
q0_050,212.385,3.500
face_100,223.141,3.346
q0_100,227.987,3.500
face_075,238.526,3.397
q0_075,242.474,3.500
face_000,247.564,3.192
q0_000,251.744,3.500
prompt,259.667,5.000
face_100,264.667,1.962
q1_100,267.359,3.500
face_050,276.154,3.449
q1_050,280.923,3.500
face_000,284.923,2.474
q1_000,288.795,3.500
face_075,295.192,1.756
q1_075,298.295,3.500
face_025,302.731,2.167
q1_025,305.833,3.500
prompt,315.282,5.000
face_000,320.282,2.679
q1_000,323.974,3.500
face_075,329.936,1.705
q1_075,332.346,3.500
face_050,342.231,2.115
q1_050,345.795,3.500
face_025,353.500,2.218
q1_025,356.936,3.500
face_100,369.436,2.987
q1_100,373.795,3.500
prompt,382.808,5.000
face_075,387.808,3.090
q0_075,392.321,3.500
face_100,402.641,1.859
q0_100,405.410,3.500
face_000,417.256,3.038
q0_000,421.410,3.500
face_050,427.590,2.833
q0_050,431.385,3.500
face_025,443.449,2.321
q0_025,447.064,3.500
prompt,452.372,5.000
face_050,457.372,2.372
q1_050,460.269,3.500
face_000,468.410,2.782
q1_000,472.077,3.500
face_075,476.949,3.500
q1_075,481.308,3.500
face_100,488.359,1.551
q1_100,490.744,3.500
face_025,495.397,2.013
q1_025,498.500,3.500
prompt,510.128,5.000
face_050,515.128,1.654
q0_050,517.462,3.500
face_000,523.205,1.910
q0_000,526.359,3.500
face_075,531.885,2.526
q0_075,535.679,3.500
face_100,545.346,1.500
q0_100,547.346,3.500
face_025,554.179,3.141
q0_025,558.385,3.500
