event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.859
q0_000,62.718,3.500
face_100,73.038,1.500
q0_100,75.244,3.500
face_025,85.128,1.705
q0_025,87.923,3.500
face_075,93.231,3.090
q0_075,96.821,3.500
face_050,103.872,3.038
q0_050,108.256,3.500
prompt,116.179,5.000
face_050,121.179,3.244
q1_050,125.333,3.500
face_025,132.603,2.064
q1_025,135.885,3.500
face_075,140.974,1.551
q1_075,143.077,3.500
face_100,154.051,2.474
q1_100,157.769,3.500
face_000,164.167,1.654
q1_000,166.628,3.500
prompt,172.590,5.000
face_050,177.590,3.449
q0_050,182.487,3.500
face_100,193.679,3.397
q0_100,197.808,3.500
face_025,207.474,3.346
q0_025,211.885,3.500
face_075,216.538,2.679
q0_075,220.410,3.500
face_000,224.410,2.833
q0_000,228.744,3.500
prompt,235.577,5.000
face_075,240.577,2.885
q1_075,244.577,3.500
face_050,252.064,2.526
q1_050,255.603,3.500
face_025,265.051,1.603
q1_025,267.410,3.500
face_100,275.115,2.321
q1_100,277.962,3.500
face_000,290.026,1.910
q1_000,292.590,3.500
prompt,298.333,5.000
face_025,303.333,2.115
q0_025,306.333,3.500
face_075,311.205,2.628
q0_075,314.436,3.500
face_100,321.051,2.782
q0_100,325.128,3.500
face_050,333.705,2.372
q0_050,336.654,3.500
face_000,344.795,1.962
q0_000,347.385,3.500
prompt,358.141,5.000
face_000,363.141,2.577
q1_000,367.038,3.500
face_025,379.538,2.423
q1_025,382.641,3.500
face_050,392.744,2.269
q1_050,395.846,3.500
face_100,400.064,1.756
q1_100,403.090,3.500
face_075,414.718,2.987
q1_075,419.179,3.500
prompt,424.705,5.000
face_025,429.705,2.218
q0_025,433.090,3.500
face_050,445.372,3.295
q0_050,449.808,3.500
face_100,458.603,3.141
q0_100,463.141,3.500
face_075,474.551,3.500
q0_075,479.013,3.500
face_000,488.026,2.167
q0_000,491.231,3.500
prompt,501.769,5.000
face_050,506.769,2.013
q1_050,510.205,3.500
face_100,518.564,3.192
q1_100,523.128,3.500
face_075,534.974,2.731
q1_075,538.487,3.500
face_000,544.667,1.808
q1_000,547.462,3.500
face_025,551.897,2.936
q1_025,555.769,3.500
