event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.474
q0_100,63.231,3.500
face_075,74.205,2.167
q0_075,77.744,3.500
face_000,88.064,3.038
q0_000,91.705,3.500
face_025,96.141,2.936
q0_025,99.628,3.500
face_050,105.154,2.577
q0_050,108.513,3.500
prompt,117.308,5.000
face_025,122.308,1.654
q1_025,125.282,3.500
face_050,134.513,1.859
q1_050,137.538,3.500
face_075,142.846,2.885
q1_075,146.436,3.500
face_000,153.923,2.833
q1_000,157.821,3.500
face_100,166.833,3.141
q1_100,170.859,3.500
prompt,181.397,5.000
face_025,186.397,3.244
q1_025,190.141,3.500
face_000,196.974,2.987
q1_000,200.872,3.500
face_050,206.615,1.808
q1_050,209.821,3.500
face_075,221.013,2.628
q1_075,224.910,3.500
face_100,237.192,3.397
q1_100,241.115,3.500
prompt,252.962,5.000
face_075,257.962,3.500
q0_075,262.449,3.500
face_000,267.538,2.269
q0_000,271.308,3.500
face_050,277.269,3.090
q0_050,281.782,3.500
face_025,291.885,1.551
q0_025,294.295,3.500
face_100,302.218,2.115
q0_100,305.167,3.500
prompt,317.667,5.000
face_050,322.667,3.449
q1_050,327.359,3.500
face_100,332.231,1.705
q1_100,335.282,3.500
face_025,339.500,2.782
q1_025,343.372,3.500
face_000,348.026,1.962
q1_000,351.128,3.500
face_075,362.538,2.731
q1_075,366.487,3.500
prompt,378.551,5.000
face_075,383.551,1.756
q0_075,385.962,3.500
face_025,392.359,2.064
q0_025,395.000,3.500
face_100,402.051,2.423
q0_100,405.410,3.500
face_050,417.038,2.218
q0_050,420.295,3.500
face_000,430.179,2.013
q0_000,433.385,3.500
prompt,443.051,5.000
face_100,448.051,2.372
q0_100,451.436,3.500
face_000,459.577,2.526
q0_000,462.782,3.500
face_025,466.782,1.500
q0_025,469.397,3.500
face_075,476.013,2.679
q0_075,479.500,3.500
face_050,490.256,3.192
q0_050,494.744,3.500
prompt,502.013,5.000
face_075,507.013,2.321
q1_075,509.962,3.500
face_050,519.410,3.346
q1_050,524.205,3.500
face_000,532.782,1.603
q1_000,535.859,3.500
face_100,542.038,3.295
q1_100,546.295,3.500
face_025,554.000,1.910
q1_025,556.641,3.500
