event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.372
q0_100,62.949,3.500
face_025,67.821,1.808
q0_025,70.795,3.500
face_050,79.590,3.397
q0_050,83.923,3.500
face_000,91.192,1.603
q0_000,93.346,3.500
face_075,105.192,2.731
q0_075,108.679,3.500
prompt,120.308,5.000
face_050,125.308,1.910
q1_050,128.615,3.500
face_000,134.577,2.115
q1_000,137.526,3.500
face_075,147.192,2.013
q1_075,150.013,3.500
face_100,154.013,3.500
q1_100,158.654,3.500
face_025,164.833,2.577
q1_025,168.885,3.500
prompt,175.718,5.000
face_075,180.718,3.449
q0_075,185.538,3.500
face_050,198.038,2.064
q0_050,201.141,3.500
face_000,209.500,3.090
q0_000,213.115,3.500
face_100,223.872,2.423
q0_100,227.744,3.500
face_025,235.885,3.141
q0_025,239.756,3.500
prompt,250.295,5.000
face_050,255.295,2.782
q1_050,258.859,3.500
face_000,263.077,1.705
q1_000,265.641,3.500
face_075,272.038,2.679
q1_075,275.936,3.500
face_025,286.256,2.628
q1_025,289.974,3.500
face_100,297.462,2.936
q1_100,301.821,3.500
prompt,307.564,5.000
face_075,312.564,1.654
q1_075,315.231,3.500
face_025,319.667,1.500
q1_025,322.487,3.500
face_050,331.500,3.038
q1_050,335.141,3.500
face_100,342.846,2.321
q1_100,345.821,3.500
face_000,357.013,1.859
q1_000,359.756,3.500
prompt,366.808,5.000
face_050,371.808,2.833
q0_050,375.321,3.500
face_000,379.974,3.192
q0_000,384.154,3.500
face_075,393.385,2.269
q0_075,396.282,3.500
face_100,408.346,3.295
q0_100,412.551,3.500
face_025,422.654,3.244
q0_025,426.397,3.500
prompt,434.974,5.000
face_025,439.974,1.551
q1_025,442.487,3.500
face_050,449.103,2.218
q1_050,452.615,3.500
face_000,462.500,2.167
q1_000,465.859,3.500
face_100,476.833,2.885
q1_100,480.987,3.500
face_075,492.397,2.987
q1_075,496.449,3.500
prompt,501.974,5.000
face_075,506.974,3.346
q0_075,511.821,3.500
face_100,519.744,2.474
q0_100,522.923,3.500
face_000,535.205,2.526
q0_000,538.846,3.500
face_025,544.154,1.756
q0_025,547.256,3.500
face_050,556.705,1.962
q0_050,559.910,3.500
