event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.474
q0_025,63.128,3.500
face_075,72.795,3.500
q0_075,77.077,3.500
face_100,88.487,2.833
q0_100,92.385,3.500
face_000,99.218,2.013
q0_000,102.218,3.500
face_050,109.923,2.372
q0_050,112.897,3.500
prompt,121.910,5.000
face_025,126.910,1.910
q1_025,129.346,3.500
face_000,138.141,1.654
q1_000,141.038,3.500
face_075,151.577,3.038
q1_075,155.910,3.500
face_050,160.782,1.705
q1_050,163.833,3.500
face_100,173.936,2.423
q1_100,177.269,3.500
prompt,185.846,5.000
face_100,190.846,1.551
q1_100,193.487,3.500
face_075,204.462,2.321
q1_075,207.282,3.500
face_050,219.128,2.731
q1_050,223.026,3.500
face_000,227.679,1.808
q1_000,230.936,3.500
face_025,236.026,1.962
q1_025,239.487,3.500
prompt,243.705,5.000
face_025,248.705,2.987
q0_025,252.577,3.500
face_100,265.077,3.397
q0_100,269.154,3.500
face_050,273.154,2.218
q0_050,276.077,3.500
face_075,285.962,1.603
q0_075,288.705,3.500
face_000,294.013,3.141
q0_000,297.731,3.500
prompt,309.359,5.000
face_100,314.359,2.577
q1_100,317.949,3.500
face_075,329.141,3.192
q1_075,333.269,3.500
face_050,337.705,2.115
q1_050,340.936,3.500
face_000,353.000,3.090
q1_000,356.821,3.500
face_025,364.744,1.859
q1_025,368.077,3.500
prompt,376.436,5.000
face_025,381.436,1.500
q0_025,384.333,3.500
face_100,390.295,1.756
q0_100,393.423,3.500
face_000,399.821,2.936
q0_000,403.949,3.500
face_075,411.436,2.628
q0_075,414.615,3.500
face_050,423.846,3.295
q0_050,428.103,3.500
prompt,433.846,5.000
face_025,438.846,2.269
q1_025,442.385,3.500
face_075,449.000,3.346
q1_075,453.179,3.500
face_050,465.462,2.526
q1_050,468.744,3.500
face_100,479.064,3.244
q1_100,483.731,3.500
face_000,491.872,2.167
q1_000,495.359,3.500
prompt,501.538,5.000
face_050,506.538,2.885
q0_050,510.231,3.500
face_000,517.500,2.064
q0_000,520.603,3.500
face_075,531.359,2.782
q0_075,535.359,3.500
face_025,544.808,2.679
q0_025,548.115,3.500
face_100,555.167,3.449
q0_100,559.474,3.500
