event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,1.756
q1_050,62.462,3.500
face_000,74.744,2.013
q1_000,77.308,3.500
face_075,82.179,3.038
q1_075,85.846,3.500
face_100,95.513,2.115
q1_100,99.103,3.500
face_025,105.936,2.679
q1_025,110.013,3.500
prompt,116.410,5.000
face_100,121.410,2.936
q0_100,125.154,3.500
face_025,132.859,3.244
q0_025,137.269,3.500
face_050,141.269,3.141
q0_050,145.833,3.500
face_000,151.359,2.269
q0_000,155.128,3.500
face_075,162.397,3.449
q0_075,166.679,3.500
prompt,171.333,5.000
face_075,176.333,2.782
q0_075,180.051,3.500
face_000,190.808,2.423
q0_000,193.885,3.500
face_050,204.859,1.654
q0_050,207.500,3.500
face_100,217.603,3.295
q0_100,221.679,3.500
face_025,227.859,2.526
q0_025,230.962,3.500
prompt,242.808,5.000
face_100,247.808,2.628
q1_100,251.628,3.500
face_025,259.551,1.705
q1_025,262.141,3.500
face_000,266.577,2.474
q1_000,269.782,3.500
face_050,280.974,1.500
q1_050,283.821,3.500
face_075,293.051,3.192
q1_075,297.256,3.500
prompt,305.833,5.000
face_050,310.833,3.090
q0_050,315.064,3.500
face_025,324.077,2.321
q0_025,327.359,3.500
face_100,338.769,3.397
q0_100,343.436,3.500
face_000,349.179,3.500
q0_000,353.744,3.500
face_075,365.808,2.218
q0_075,368.526,3.500
prompt,376.885,5.000
face_075,381.885,2.731
q1_075,385.474,3.500
face_000,390.564,1.808
q1_000,393.615,3.500
face_050,405.244,2.577
q1_050,409.141,3.500
face_025,419.462,2.987
q1_025,423.667,3.500
face_100,431.154,2.372
q1_100,434.205,3.500
prompt,440.821,5.000
face_100,445.821,1.859
q0_100,448.205,3.500
face_000,453.513,3.346
q0_000,457.462,3.500
face_025,466.256,2.885
q0_025,470.051,3.500
face_050,478.192,2.064
q0_050,481.372,3.500
face_075,490.821,1.603
q0_075,493.872,3.500
prompt,499.833,5.000
face_100,504.833,1.551
q1_100,507.474,3.500
face_050,517.359,2.167
q1_050,520.282,3.500
face_075,530.821,2.833
q1_075,534.692,3.500
face_000,547.192,1.910
q1_000,550.474,3.500
face_025,554.692,1.962
q1_025,557.949,3.500
