event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,2.167
q1_025,62.769,3.500
face_050,73.526,1.859
q1_050,76.859,3.500
face_100,88.923,2.987
q1_100,93.128,3.500
face_000,97.346,3.500
q1_000,102.141,3.500
face_075,108.538,2.321
q1_075,111.615,3.500
prompt,119.321,5.000
face_075,124.321,2.372
q0_075,127.782,3.500
face_050,133.308,2.269
q0_050,136.590,3.500
face_025,146.256,1.551
q0_025,148.590,3.500
face_000,155.859,3.449
q0_000,160.038,3.500
face_100,171.013,2.064
q0_100,174.064,3.500
prompt,180.026,5.000
face_100,185.026,3.295
q1_100,189.000,3.500
face_050,201.282,2.218
q1_050,204.000,3.500
face_000,212.795,2.013
q1_000,215.692,3.500
face_075,225.577,3.192
q1_075,229.577,3.500
face_025,234.449,2.628
q1_025,237.731,3.500
prompt,247.833,5.000
face_000,252.833,1.603
q0_000,255.859,3.500
face_050,262.910,1.808
q0_050,265.782,3.500
face_075,275.013,3.090
q0_075,279.269,3.500
face_025,283.705,3.038
q0_025,288.141,3.500
face_100,292.795,2.782
q0_100,296.897,3.500
prompt,308.744,5.000
face_050,313.744,1.705
q0_050,316.487,3.500
face_000,327.679,3.244
q0_000,331.551,3.500
face_075,342.090,1.756
q0_075,345.346,3.500
face_100,353.923,2.526
q0_100,357.026,3.500
face_025,363.205,1.500
q0_025,365.538,3.500
prompt,374.551,5.000
face_025,379.551,1.910
q1_025,382.423,3.500
face_100,390.346,2.474
q1_100,394.013,3.500
face_000,402.372,2.679
q1_000,405.987,3.500
face_075,417.397,2.833
q1_075,421.346,3.500
face_050,433.846,2.115
q1_050,437.333,3.500
prompt,447.654,5.000
face_050,452.654,2.423
q1_050,456.346,3.500
face_100,463.179,3.397
q1_100,467.487,3.500
face_075,471.487,2.936
q1_075,474.949,3.500
face_000,480.038,3.141
q1_000,484.321,3.500
face_025,490.936,3.346
q1_025,495.526,3.500
prompt,507.154,5.000
face_100,512.154,2.577
q0_100,516.077,3.500
face_000,521.821,1.962
q0_000,524.641,3.500
face_050,534.090,2.885
q0_050,538.423,3.500
face_025,546.564,1.654
q0_025,548.923,3.500
face_075,556.410,2.731
q0_075,559.692,3.500
