event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.885
q1_100,63.590,3.500
face_050,70.423,2.167
q1_050,73.423,3.500
face_000,82.654,3.038
q1_000,86.731,3.500
face_025,91.603,1.756
q1_025,94.115,3.500
face_075,101.603,3.192
q1_075,106.013,3.500
prompt,111.321,5.000
face_000,116.321,3.141
q0_000,120.936,3.500
face_025,124.936,2.064
q0_025,127.679,3.500
face_050,139.526,2.423
q0_050,142.808,3.500
face_100,153.782,2.833
q0_100,157.679,3.500
face_075,163.859,2.115
q0_075,166.859,3.500
prompt,171.949,5.000
face_000,176.949,2.577
q1_000,180.487,3.500
face_025,186.231,1.500
q1_025,188.923,3.500
face_050,194.449,2.679
q1_050,198.141,3.500
face_075,205.192,2.936
q1_075,209.628,3.500
face_100,217.987,3.346
q1_100,222.449,3.500
prompt,234.949,5.000
face_100,239.949,2.987
q0_100,243.590,3.500
face_000,254.782,2.013
q0_000,257.731,3.500
face_025,267.179,2.526
q0_025,270.308,3.500
face_050,276.269,3.090
q0_050,280.346,3.500
face_075,288.487,3.244
q0_075,292.974,3.500
prompt,297.628,5.000
face_025,302.628,1.859
q1_025,305.782,3.500
face_100,315.667,3.295
q1_100,320.282,3.500
face_050,329.949,2.321
q1_050,333.179,3.500
face_075,343.282,2.731
q1_075,346.795,3.500
face_000,353.192,1.910
q1_000,355.628,3.500
prompt,367.256,5.000
face_100,372.256,1.705
q0_100,375.410,3.500
face_025,379.846,2.372
q0_025,382.718,3.500
face_000,390.641,1.654
q0_000,393.026,3.500
face_075,404.436,2.269
q0_075,407.282,3.500
face_050,415.859,2.782
q0_050,419.808,3.500
prompt,427.077,5.000
face_000,432.077,3.449
q1_000,436.872,3.500
face_075,445.667,2.474
q1_075,448.692,3.500
face_100,460.974,2.628
q1_100,464.872,3.500
face_050,476.936,1.808
q1_050,479.372,3.500
face_025,487.077,1.962
q1_025,490.410,3.500
prompt,500.949,5.000
face_050,505.949,2.218
q0_050,509.256,3.500
face_075,518.269,3.500
q0_075,523.192,3.500
face_000,533.949,1.551
q0_000,536.308,3.500
face_025,540.526,3.397
q0_025,545.064,3.500
face_100,555.385,1.603
q0_100,558.385,3.500
