event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.962
q1_100,63.410,3.500
face_000,73.295,2.936
q1_000,77.064,3.500
face_075,81.064,2.115
q1_075,84.269,3.500
face_050,91.103,2.064
q1_050,94.154,3.500
face_025,101.641,2.372
q1_025,105.231,3.500
prompt,117.513,5.000
face_025,122.513,2.269
q0_025,126.026,3.500
face_050,132.641,1.705
q0_050,134.949,3.500
face_100,142.218,2.321
q0_100,145.423,3.500
face_075,155.090,1.654
q0_075,157.295,3.500
face_000,162.167,3.500
q0_000,166.295,3.500
prompt,172.474,5.000
face_025,177.474,3.449
q1_025,181.603,3.500
face_075,192.141,3.397
q1_075,196.859,3.500
face_100,206.308,2.423
q1_100,210.205,3.500
face_050,222.051,2.987
q1_050,226.333,3.500
face_000,232.731,2.628
q1_000,236.628,3.500
prompt,248.038,5.000
face_050,253.038,3.244
q0_050,257.244,3.500
face_100,267.564,3.038
q0_100,271.641,3.500
face_000,283.705,2.218
q0_000,287.423,3.500
face_025,295.564,3.141
q0_025,299.487,3.500
face_075,310.244,2.731
q0_075,313.705,3.500
prompt,319.667,5.000
face_100,324.667,3.295
q0_100,328.872,3.500
face_000,333.962,1.859
q0_000,336.397,3.500
face_075,340.833,1.500
q0_075,343.090,3.500
face_025,352.103,2.474
q0_025,355.077,3.500
face_050,360.603,1.551
q0_050,363.295,3.500
prompt,372.090,5.000
face_075,377.090,2.885
q1_075,381.397,3.500
face_050,389.756,3.192
q1_050,394.064,3.500
face_000,403.295,2.782
q1_000,407.423,3.500
face_025,416.000,2.833
q1_025,419.692,3.500
face_100,424.346,3.090
q1_100,428.090,3.500
prompt,439.282,5.000
face_075,444.282,2.526
q0_075,448.205,3.500
face_025,455.910,1.910
q0_025,458.987,3.500
face_100,470.615,2.679
q0_100,473.821,3.500
face_000,481.744,3.346
q0_000,486.154,3.500
face_050,491.462,1.603
q0_050,493.872,3.500
prompt,506.372,5.000
face_025,511.372,2.577
q1_025,514.654,3.500
face_050,518.872,2.013
q1_050,522.077,3.500
face_100,533.051,1.756
q1_100,536.179,3.500
face_075,541.923,1.808
q1_075,544.744,3.500
face_000,554.846,2.167
q1_000,557.949,3.500
