event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_050,60.000,3.141
q0_050,63.744,3.500
face_000,72.103,2.577
q0_000,75.487,3.500
face_100,83.628,1.654
q0_100,85.987,3.500
face_075,93.256,2.064
q0_075,96.154,3.500
face_025,100.372,2.372
q0_025,103.987,3.500
prompt,113.654,5.000
face_000,118.654,2.269
q1_000,121.551,3.500
face_075,134.051,3.192
q1_075,138.333,3.500
face_050,145.821,2.936
q1_050,149.436,3.500
face_100,158.013,1.808
q1_100,161.295,3.500
face_025,170.308,2.321
q1_025,174.051,3.500
prompt,185.026,5.000
face_050,190.026,2.731
q0_050,193.872,3.500
face_100,205.064,2.885
q0_100,208.936,3.500
face_075,220.346,2.679
q0_075,224.321,3.500
face_025,234.641,3.244
q0_025,238.641,3.500
face_000,246.564,1.859
q0_000,249.205,3.500
prompt,258.000,5.000
face_000,263.000,1.705
q1_000,265.231,3.500
face_100,270.321,3.038
q1_100,274.372,3.500
face_050,279.897,1.962
q1_050,282.410,3.500
face_025,287.718,2.115
q1_025,290.718,3.500
face_075,302.564,2.526
q1_075,305.590,3.500
prompt,316.128,5.000
face_075,321.128,3.346
q0_075,325.051,3.500
face_050,329.705,2.782
q0_050,333.551,3.500
face_000,343.654,1.756
q0_000,346.910,3.500
face_100,359.192,3.449
q0_100,363.859,3.500
face_025,370.038,1.910
q0_025,373.321,3.500
prompt,382.769,5.000
face_075,387.769,2.628
q1_075,391.795,3.500
face_050,396.231,1.603
q1_050,398.487,3.500
face_100,404.231,2.474
q1_100,407.436,3.500
face_025,418.192,2.987
q1_025,422.628,3.500
face_000,427.500,3.295
q1_000,432.064,3.500
prompt,438.897,5.000
face_075,443.897,3.397
q1_075,448.462,3.500
face_025,452.462,2.833
q1_025,456.487,3.500
face_050,466.372,2.423
q1_050,469.654,3.500
face_000,475.615,3.090
q1_000,479.641,3.500
face_100,491.269,2.218
q1_100,494.526,3.500
prompt,501.577,5.000
face_075,506.577,2.013
q0_075,509.910,3.500
face_050,517.615,1.551
q0_050,520.077,3.500
face_025,532.141,2.167
q0_025,535.654,3.500
face_000,542.051,1.500
q0_000,544.692,3.500
face_100,553.923,3.500
q0_100,558.385,3.500
