event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.372
q1_100,63.436,3.500
face_025,71.141,1.859
q1_025,74.167,3.500
face_000,82.526,2.885
q1_000,86.218,3.500
face_075,96.321,2.321
q1_075,99.526,3.500
face_050,104.179,1.910
q1_050,107.385,3.500
prompt,112.910,5.000
face_100,117.910,3.449
q0_100,122.269,3.500
face_050,133.462,2.731
q0_050,136.923,3.500
face_025,145.500,2.526
q0_025,148.859,3.500
face_000,156.128,3.500
q0_000,160.615,3.500
face_075,171.372,2.423
q0_075,175.295,3.500
prompt,187.577,5.000
face_075,192.577,2.474
q0_075,195.910,3.500
face_050,201.654,2.679
q0_050,205.269,3.500
face_100,214.282,2.833
q0_100,217.744,3.500
face_025,225.885,3.295
q0_025,230.192,3.500
face_000,234.410,3.192
q0_000,238.103,3.500
prompt,246.026,5.000
face_075,251.026,3.038
q1_075,255.026,3.500
face_000,259.462,1.808
q1_000,262.385,3.500
face_100,266.385,1.654
q1_100,269.256,3.500
face_050,274.564,2.269
q1_050,278.282,3.500
face_025,287.949,2.064
q1_025,291.436,3.500
prompt,300.885,5.000
face_025,305.885,1.756
q0_025,308.295,3.500
face_000,319.705,2.577
q0_000,323.603,3.500
face_100,336.103,3.244
q0_100,340.744,3.500
face_050,350.628,2.782
q0_050,354.551,3.500
face_075,359.423,1.551
q0_075,362.321,3.500
prompt,368.936,5.000
face_075,373.936,3.397
q1_075,378.372,3.500
face_000,390.218,2.628
q1_000,393.449,3.500
face_050,403.769,1.603
q1_050,406.846,3.500
face_100,416.077,3.141
q1_100,419.974,3.500
face_025,428.769,1.962
q1_025,431.513,3.500
prompt,437.692,5.000
face_050,442.692,1.705
q0_050,445.077,3.500
face_100,456.051,2.987
q0_100,460.308,3.500
face_025,466.705,2.936
q0_025,471.013,3.500
face_075,483.077,2.218
q0_075,485.872,3.500
face_000,496.410,2.013
q0_000,499.667,3.500
prompt,504.756,5.000
face_025,509.756,1.500
q1_025,511.782,3.500
face_100,518.833,3.346
q1_100,523.372,3.500
face_000,530.859,2.115
q1_000,533.679,3.500
face_075,540.513,3.090
q1_075,544.692,3.500
face_050,556.321,2.167
q1_050,559.038,3.500
