event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.218
q1_075,63.513,3.500
face_000,71.218,3.192
q1_000,75.064,3.500
face_100,82.987,2.731
q1_100,86.346,3.500
face_025,91.654,3.038
q1_025,96.064,3.500
face_050,103.551,2.321
q1_050,107.372,3.500
prompt,116.821,5.000
face_000,121.821,2.782
q0_000,125.154,3.500
face_075,135.692,3.090
q0_075,139.769,3.500
face_050,149.654,3.141
q0_050,153.603,3.500
face_025,158.474,2.679
q0_025,161.833,3.500
face_100,169.103,2.064
q0_100,172.641,3.500
prompt,183.833,5.000
face_050,188.833,2.577
q1_050,192.859,3.500
face_000,198.821,2.526
q1_000,202.487,3.500
face_100,207.141,2.628
q1_100,210.500,3.500
face_025,219.077,1.756
q1_025,221.538,3.500
face_075,231.205,1.859
q1_075,233.923,3.500
prompt,245.333,5.000
face_000,250.333,2.013
q0_000,252.923,3.500
face_050,265.205,2.269
q0_050,268.410,3.500
face_075,274.154,3.346
q0_075,278.821,3.500
face_025,282.821,3.295
q0_025,286.897,3.500
face_100,293.731,2.936
q0_100,297.500,3.500
prompt,308.256,5.000
face_100,313.256,3.244
q1_100,317.538,3.500
face_000,322.628,1.603
q1_000,325.346,3.500
face_025,336.974,1.705
q1_025,339.872,3.500
face_050,346.051,2.115
q1_050,349.128,3.500
face_075,361.192,1.962
q1_075,363.654,3.500
prompt,374.628,5.000
face_100,379.628,3.449
q0_100,384.141,3.500
face_075,394.244,1.654
q0_075,396.500,3.500
face_025,402.897,2.423
q0_025,406.410,3.500
face_050,414.551,1.551
q0_050,417.115,3.500
face_000,424.167,2.474
q0_000,427.859,3.500
prompt,437.090,5.000
face_075,442.090,3.397
q0_075,446.244,3.500
face_000,450.462,1.910
q0_000,453.256,3.500
face_100,463.577,2.833
q0_100,467.654,3.500
face_025,476.449,1.808
q0_025,479.654,3.500
face_050,492.154,2.987
q0_050,496.051,3.500
prompt,505.064,5.000
face_000,510.064,1.500
q1_000,512.910,3.500
face_075,519.526,2.885
q1_075,523.833,3.500
face_100,535.679,2.372
q1_100,538.577,3.500
face_025,546.936,2.167
q1_025,550.372,3.500
face_050,554.808,3.500
q1_050,559.474,3.500
