event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,3.244
q0_100,64.385,3.500
face_000,72.308,1.756
q0_000,74.718,3.500
face_075,82.423,2.731
q0_075,86.038,3.500
face_050,97.449,1.654
q0_050,100.551,3.500
face_025,105.641,2.833
q0_025,109.462,3.500
prompt,113.462,5.000
face_050,118.462,2.474
q1_050,121.872,3.500
face_025,133.936,2.218
q1_025,137.474,3.500
face_075,147.795,2.321
q1_075,150.974,3.500
face_000,159.333,1.551
q1_000,161.949,3.500
face_100,170.090,2.115
q1_100,173.423,3.500
prompt,184.615,5.000
face_100,189.615,2.013
q1_100,192.462,3.500
face_000,198.205,2.885
q1_000,201.769,3.500
face_075,211.218,3.141
q1_075,214.936,3.500
face_025,225.692,2.167
q1_025,229.333,3.500
face_050,239.000,1.500
q1_050,241.846,3.500
prompt,246.718,5.000
face_050,251.718,2.577
q0_050,254.846,3.500
face_025,265.385,2.782
q0_025,268.923,3.500
face_075,274.885,1.962
q0_075,277.936,3.500
face_000,288.910,3.449
q0_000,293.628,3.500
face_100,298.282,3.090
q0_100,302.615,3.500
prompt,306.833,5.000
face_075,311.833,2.987
q1_075,315.321,3.500
face_100,322.154,2.064
q1_100,325.231,3.500
face_050,335.115,2.372
q1_050,338.987,3.500
face_000,350.833,2.269
q1_000,354.218,3.500
face_025,360.397,2.423
q1_025,363.603,3.500
prompt,370.000,5.000
face_025,375.000,1.910
q0_025,377.718,3.500
face_100,383.244,3.038
q0_100,387.577,3.500
face_000,396.154,2.628
q0_000,400.205,3.500
face_075,407.474,1.808
q0_075,410.321,3.500
face_050,416.936,1.859
q0_050,419.423,3.500
prompt,424.731,5.000
face_100,429.731,2.526
q0_100,432.782,3.500
face_075,441.577,3.192
q0_075,445.500,3.500
face_000,454.731,1.603
q0_000,457.500,3.500
face_050,466.513,3.295
q0_050,470.718,3.500
face_025,483.218,2.936
q0_025,486.859,3.500
prompt,499.141,5.000
face_050,504.141,3.346
q1_050,508.885,3.500
face_100,515.936,3.500
q1_100,520.808,3.500
face_025,525.244,2.679
q1_025,529.115,3.500
face_075,540.744,1.705
q1_075,543.410,3.500
face_000,553.513,3.397
q1_000,557.513,3.500
