event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_025,60.000,3.449
q1_025,64.359,3.500
face_100,76.423,2.885
q1_100,79.859,3.500
face_000,90.833,2.731
q1_000,94.603,3.500
face_075,102.308,3.192
q1_075,107.000,3.500
face_050,118.410,1.808
q1_050,121.154,3.500
prompt,125.154,5.000
face_000,130.154,2.064
q0_000,132.744,3.500
face_050,140.667,3.141
q0_050,144.949,3.500
face_075,155.051,2.936
q0_075,159.282,3.500
face_025,170.038,1.910
q0_025,173.397,3.500
face_100,179.577,2.321
q0_100,183.064,3.500
prompt,187.936,5.000
face_075,192.936,2.218
q0_075,196.423,3.500
face_050,203.038,2.013
q0_050,206.372,3.500
face_000,215.167,1.756
q0_000,218.346,3.500
face_100,227.577,2.372
q0_100,231.064,3.500
face_025,243.346,2.167
q0_025,246.192,3.500
prompt,258.038,5.000
face_100,263.038,1.962
q1_100,266.064,3.500
face_025,270.500,3.244
q1_025,274.321,3.500
face_000,279.846,3.295
q1_000,283.744,3.500
face_050,296.244,2.679
q1_050,299.628,3.500
face_075,309.295,2.987
q1_075,313.628,3.500
prompt,318.282,5.000
face_100,323.282,1.859
q0_100,326.000,3.500
face_050,334.141,2.526
q0_050,337.679,3.500
face_075,342.769,3.346
q0_075,346.615,3.500
face_025,354.974,2.474
q0_025,358.821,3.500
face_000,370.013,1.500
q0_000,372.269,3.500
prompt,379.103,5.000
face_075,384.103,3.090
q1_075,388.385,3.500
face_100,398.269,2.269
q1_100,401.192,3.500
face_025,409.769,3.038
q1_025,414.026,3.500
face_050,419.987,2.782
q1_050,423.397,3.500
face_000,433.718,3.500
q1_000,438.205,3.500
prompt,443.949,5.000
face_050,448.949,2.423
q1_050,452.846,3.500
face_000,460.115,1.603
q1_000,462.603,3.500
face_075,467.910,2.833
q1_075,471.577,3.500
face_025,480.590,1.654
q1_025,483.641,3.500
face_100,493.090,2.115
q1_100,496.013,3.500
prompt,503.500,5.000
face_025,508.500,1.705
q0_025,511.449,3.500
face_050,518.500,1.551
q0_050,520.782,3.500
face_000,532.410,2.577
q0_000,535.949,3.500
face_100,542.346,2.628
q0_100,545.756,3.500
face_075,556.295,3.397
q0_075,560.782,3.500
