event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,1.910
q1_100,62.692,3.500
face_050,71.269,1.551
q1_050,73.654,3.500
face_000,78.308,2.731
q1_000,81.641,3.500
face_025,87.167,2.218
q1_025,90.603,3.500
face_075,101.795,3.295
q1_075,105.795,3.500
prompt,117.205,5.000
face_000,122.205,3.090
q0_000,126.590,3.500
face_050,133.423,1.859
q0_050,136.679,3.500
face_025,144.385,2.013
q0_025,147.026,3.500
face_100,157.346,3.141
q0_100,161.500,3.500
face_075,173.564,1.705
q0_075,176.744,3.500
prompt,180.744,5.000
face_025,185.744,2.115
q0_025,188.359,3.500
face_000,194.538,2.269
q0_000,197.564,3.500
face_075,205.923,3.244
q0_075,210.026,3.500
face_050,218.167,2.577
q0_050,221.423,3.500
face_100,226.731,3.449
q0_100,231.500,3.500
prompt,240.513,5.000
face_050,245.513,2.885
q1_050,249.667,3.500
face_000,259.333,3.038
q1_000,263.487,3.500
face_075,275.987,3.500
q1_075,280.628,3.500
face_025,288.115,2.321
q1_025,291.500,3.500
face_100,298.551,1.808
q1_100,301.705,3.500
prompt,307.667,5.000
face_100,312.667,2.936
q1_100,316.256,3.500
face_050,321.128,1.756
q1_050,323.462,3.500
face_075,334.436,2.833
q1_075,338.718,3.500
face_000,342.936,1.603
q1_000,345.731,3.500
face_025,357.359,2.167
q1_025,360.051,3.500
prompt,367.974,5.000
face_075,372.974,1.654
q0_075,375.615,3.500
face_050,384.846,2.987
q0_050,389.256,3.500
face_025,394.346,2.064
q0_025,397.577,3.500
face_100,409.423,2.526
q0_100,413.038,3.500
face_000,421.833,2.782
q0_000,425.859,3.500
prompt,435.308,5.000
face_025,440.308,2.474
q1_025,443.513,3.500
face_050,449.910,3.192
q1_050,454.603,3.500
face_100,465.141,2.628
q1_100,468.654,3.500
face_000,475.269,2.423
q1_000,478.603,3.500
face_075,488.705,3.397
q1_075,492.654,3.500
prompt,498.397,5.000
face_075,503.397,3.346
q0_075,508.115,3.500
face_000,512.551,1.500
q0_000,515.013,3.500
face_025,522.282,2.679
q0_025,525.769,3.500
face_100,538.051,1.962
q0_100,540.949,3.500
face_050,550.833,2.372
q0_050,554.244,3.500
