event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,1.603
q0_075,62.641,3.500
face_100,70.564,1.859
q0_100,73.051,3.500
face_025,77.269,2.013
q0_025,80.679,3.500
face_050,92.308,3.090
q0_050,96.051,3.500
face_000,105.936,2.731
q0_000,110.013,3.500
prompt,114.013,5.000
face_050,119.013,2.115
q1_050,121.962,3.500
face_025,127.269,2.423
q1_025,130.833,3.500
face_100,141.154,2.577
q1_100,144.667,3.500
face_075,157.167,2.064
q1_075,160.526,3.500
face_000,167.359,2.372
q1_000,170.487,3.500
prompt,179.936,5.000
face_050,184.936,3.038
q0_050,188.936,3.500
face_000,194.462,3.397
q0_000,199.308,3.500
face_075,210.718,3.295
q0_075,215.282,3.500
face_100,222.769,2.321
q0_100,225.615,3.500
face_025,232.013,2.628
q0_025,235.859,3.500
prompt,242.910,5.000
face_025,247.910,1.705
q1_025,251.115,3.500
face_000,263.397,2.679
q1_000,267.397,3.500
face_050,274.013,3.346
q1_050,278.731,3.500
face_075,288.397,2.474
q1_075,291.577,3.500
face_100,303.423,2.987
q1_100,306.910,3.500
prompt,314.615,5.000
face_050,319.615,1.654
q0_050,321.846,3.500
face_100,327.808,2.269
q0_100,331.269,3.500
face_000,340.064,1.962
q0_000,342.910,3.500
face_025,347.782,2.526
q0_025,351.115,3.500
face_075,361.872,3.244
q0_075,366.359,3.500
prompt,377.333,5.000
face_050,382.333,2.218
q1_050,386.026,3.500
face_000,392.205,1.910
q1_000,394.974,3.500
face_075,403.987,3.141
q1_075,407.731,3.500
face_025,415.000,1.500
q1_025,417.923,3.500
face_100,423.013,1.551
q1_100,425.577,3.500
prompt,436.769,5.000
face_025,441.769,2.167
q0_025,444.487,3.500
face_100,453.718,2.936
q0_100,457.436,3.500
face_075,467.538,2.782
q0_075,471.308,3.500
face_050,475.744,2.833
q0_050,479.308,3.500
face_000,483.962,3.500
q0_000,488.372,3.500
prompt,494.115,5.000
face_075,499.115,2.885
q1_075,503.167,3.500
face_050,511.744,1.808
q1_050,514.231,3.500
face_100,524.769,3.449
q1_100,529.333,3.500
face_000,541.397,3.192
q1_000,545.679,3.500
face_025,553.821,1.756
q1_025,556.641,3.500
