event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.910
q1_000,62.846,3.500
face_100,75.346,2.218
q1_100,78.397,3.500
face_025,86.756,3.090
q1_025,91.295,3.500
face_050,96.385,2.321
q1_050,99.974,3.500
face_075,111.821,2.987
q1_075,115.667,3.500
prompt,126.423,5.000
face_000,131.423,3.397
q0_000,135.346,3.500
face_025,139.782,1.808
q0_025,143.013,3.500
face_075,155.077,2.372
q0_075,158.513,3.500
face_100,165.564,1.962
q0_100,168.821,3.500
face_050,178.923,1.551
q0_050,181.564,3.500
prompt,185.564,5.000
face_050,190.564,2.782
q0_050,194.692,3.500
face_000,201.962,1.654
q0_000,204.244,3.500
face_100,210.205,2.833
q0_100,214.436,3.500
face_075,224.974,2.936
q0_075,228.923,3.500
face_025,240.333,3.141
q0_025,244.462,3.500
prompt,250.205,5.000
face_000,255.205,2.885
q1_000,258.641,3.500
face_075,266.782,1.756
q1_075,269.321,3.500
face_100,280.513,2.577
q1_100,284.205,3.500
face_025,290.821,2.526
q1_025,294.026,3.500
face_050,306.308,3.346
q1_050,310.256,3.500
prompt,318.179,5.000
face_075,323.179,3.038
q1_075,326.718,3.500
face_100,335.731,3.192
q1_100,340.064,3.500
face_000,350.385,2.269
q1_000,353.231,3.500
face_025,362.897,2.115
q1_025,366.385,3.500
face_050,373.872,1.603
q1_050,376.692,3.500
prompt,383.526,5.000
face_075,388.526,2.064
q0_075,392.064,3.500
face_050,403.692,2.167
q0_050,407.179,3.500
face_000,411.397,1.500
q0_000,413.936,3.500
face_025,423.385,2.731
q0_025,426.769,3.500
face_100,432.077,1.859
q0_100,435.436,3.500
prompt,441.615,5.000
face_025,446.615,2.474
q1_025,449.795,3.500
face_000,459.026,2.679
q1_000,462.436,3.500
face_050,471.231,3.500
q1_050,475.641,3.500
face_075,486.615,3.295
q1_075,491.077,3.500
face_100,497.474,2.423
q1_100,500.705,3.500
prompt,509.282,5.000
face_100,514.282,2.628
q0_100,517.795,3.500
face_050,527.679,3.449
q0_050,532.090,3.500
face_025,537.615,2.013
q0_025,540.385,3.500
face_000,545.038,3.244
q0_000,549.526,3.500
face_075,557.231,1.705
q0_075,560.128,3.500
