event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_075,60.000,2.423
q0_075,63.692,3.500
face_000,68.782,1.756
q0_000,71.756,3.500
face_025,76.410,1.654
q0_025,78.974,3.500
face_050,86.462,3.090
q0_050,90.487,3.500
face_100,100.808,2.577
q0_100,104.141,3.500
prompt,112.500,5.000
face_025,117.500,2.321
q1_025,120.936,3.500
face_050,128.641,2.372
q1_050,131.564,3.500
face_075,138.833,3.038
q1_075,143.038,3.500
face_000,153.795,3.295
q1_000,157.692,3.500
face_100,167.577,2.218
q1_100,170.526,3.500
prompt,177.359,5.000
face_000,182.359,2.782
q0_000,185.821,3.500
face_025,192.436,1.603
q0_025,195.538,3.500
face_075,208.038,2.731
q0_075,211.731,3.500
face_100,216.167,2.064
q0_100,219.090,3.500
face_050,230.282,3.192
q0_050,234.256,3.500
prompt,240.436,5.000
face_075,245.436,1.551
q1_075,248.462,3.500
face_100,253.987,1.705
q1_100,256.397,3.500
face_025,265.410,3.397
q1_025,269.821,3.500
face_000,279.487,1.962
q1_000,282.103,3.500
face_050,290.897,3.244
q1_050,294.641,3.500
prompt,305.179,5.000
face_025,310.179,2.885
q0_025,313.692,3.500
face_100,321.615,2.679
q0_100,325.103,3.500
face_000,335.205,1.500
q0_000,337.795,3.500
face_075,342.667,3.449
q0_075,346.949,3.500
face_050,354.000,2.936
q0_050,358.128,3.500
prompt,366.269,5.000
face_000,371.269,1.808
q1_000,374.218,3.500
face_100,386.500,3.141
q1_100,391.064,3.500
face_075,397.026,2.269
q1_075,400.359,3.500
face_025,406.756,2.474
q1_025,409.756,3.500
face_050,421.603,2.833
q1_050,425.731,3.500
prompt,435.179,5.000
face_050,440.179,3.346
q1_050,444.846,3.500
face_000,450.154,1.859
q1_000,453.462,3.500
face_100,462.038,2.167
q1_100,465.192,3.500
face_075,476.167,2.526
q1_075,479.936,3.500
face_025,491.346,3.500
q1_025,495.423,3.500
prompt,507.051,5.000
face_050,512.051,2.987
q0_050,516.077,3.500
face_000,520.295,2.628
q0_000,524.321,3.500
face_100,528.321,2.013
q0_100,531.679,3.500
face_025,543.744,1.910
q0_025,547.026,3.500
face_075,556.256,2.115
q0_075,559.256,3.500
