event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,2.115
q0_000,63.513,3.500
face_100,69.692,1.859
q0_100,72.462,3.500
face_075,84.962,2.474
q0_075,88.551,3.500
face_050,97.346,3.397
q0_050,101.269,3.500
face_025,105.269,3.346
q0_025,109.474,3.500
prompt,116.744,5.000
face_075,121.744,1.705
q1_075,124.179,3.500
face_025,129.487,3.192
q1_025,133.282,3.500
face_100,140.769,1.808
q1_100,143.641,3.500
face_000,152.218,1.500
q1_000,154.218,3.500
face_050,159.962,1.654
q1_050,162.192,3.500
prompt,169.897,5.000
face_050,174.897,3.141
q0_050,179.051,3.500
face_100,189.808,2.167
q0_100,193.346,3.500
face_025,197.782,2.885
q0_025,201.603,3.500
face_000,208.000,1.962
q0_000,211.000,3.500
face_075,221.538,2.782
q0_075,225.205,3.500
prompt,235.308,5.000
face_025,240.308,1.910
q1_025,243.179,3.500
face_050,254.154,3.244
q1_050,258.872,3.500
face_000,271.154,1.551
q1_000,273.487,3.500
face_075,280.321,2.269
q1_075,283.808,3.500
face_100,293.038,2.321
q1_100,296.449,3.500
prompt,307.641,5.000
face_025,312.641,2.577
q1_025,316.513,3.500
face_050,323.128,2.013
q1_050,325.769,3.500
face_100,337.397,2.423
q1_100,341.090,3.500
face_075,352.936,2.218
q1_075,355.962,3.500
face_000,360.833,3.449
q1_000,365.705,3.500
prompt,370.359,5.000
face_075,375.359,1.603
q0_075,378.154,3.500
face_025,389.564,2.064
q0_025,392.769,3.500
face_000,398.295,3.038
q0_000,402.038,3.500
face_100,411.923,2.526
q0_100,415.282,3.500
face_050,419.500,2.936
q0_050,423.885,3.500
prompt,432.897,5.000
face_100,437.897,2.987
q1_100,441.538,3.500
face_000,451.205,2.372
q1_000,454.128,3.500
face_050,463.577,2.833
q1_050,467.577,3.500
face_075,477.897,3.500
q1_075,482.744,3.500
face_025,487.833,3.295
q1_025,492.628,3.500
prompt,500.551,5.000
face_025,505.551,1.756
q0_025,508.551,3.500
face_100,515.603,3.090
q0_100,519.372,3.500
face_075,525.333,2.679
q0_075,529.333,3.500
face_000,541.397,2.628
q0_000,545.013,3.500
face_050,553.154,2.731
q0_050,556.641,3.500
