event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.987
q1_100,64.333,3.500
face_075,70.077,2.013
q1_075,73.179,3.500
face_000,81.103,3.346
q1_000,85.205,3.500
face_050,94.654,3.244
q1_050,98.705,3.500
face_025,108.372,2.167
q1_025,111.372,3.500
prompt,122.564,5.000
face_000,127.564,2.577
q0_000,131.436,3.500
face_100,138.705,3.449
q0_100,143.372,3.500
face_025,155.654,1.654
q0_025,158.218,3.500
face_050,163.526,1.808
q0_050,166.808,3.500
face_075,177.128,1.705
q0_075,179.436,3.500
prompt,184.962,5.000
face_075,189.962,3.397
q0_075,194.782,3.500
face_025,199.436,2.372
q0_025,202.333,3.500
face_000,207.205,3.141
q0_000,211.128,3.500
face_050,222.756,1.756
q0_050,225.705,3.500
face_100,235.590,2.833
q0_100,238.974,3.500
prompt,251.474,5.000
face_100,256.474,2.115
q1_100,259.551,3.500
face_025,267.910,2.218
q1_025,271.269,3.500
face_075,280.282,2.731
q1_075,284.385,3.500
face_050,292.526,1.910
q1_050,295.705,3.500
face_000,303.410,3.192
q1_000,307.769,3.500
prompt,318.526,5.000
face_075,323.526,2.885
q0_075,327.295,3.500
face_025,337.397,2.064
q0_025,340.321,3.500
face_050,344.756,2.936
q0_050,348.346,3.500
face_000,355.179,1.500
q0_000,357.744,3.500
face_100,363.705,2.628
q0_100,367.346,3.500
prompt,373.526,5.000
face_000,378.526,2.782
q1_000,382.013,3.500
face_100,390.590,3.090
q1_100,394.718,3.500
face_050,405.692,2.679
q1_050,409.308,3.500
face_075,416.795,3.295
q1_075,421.077,3.500
face_025,433.141,2.321
q1_025,436.577,3.500
prompt,441.667,5.000
face_050,446.667,2.526
q0_050,450.436,3.500
face_075,460.974,2.269
q0_075,464.744,3.500
face_025,476.590,1.962
q0_025,479.051,3.500
face_000,483.269,2.474
q0_000,487.192,3.500
face_100,498.603,3.500
q0_100,503.423,3.500
prompt,512.218,5.000
face_050,517.218,3.038
q1_050,520.833,3.500
face_025,527.885,1.859
q1_025,530.423,3.500
face_075,534.423,2.423
q1_075,538.244,3.500
face_000,544.641,1.603
q1_000,546.872,3.500
face_100,556.103,1.551
q1_100,558.385,3.500
