event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_100,60.000,2.526
q1_100,63.333,3.500
face_025,67.769,2.731
q1_025,71.821,3.500
face_000,79.308,2.474
q1_000,82.769,3.500
face_050,88.731,1.603
q1_050,91.218,3.500
face_075,96.308,3.500
q1_075,101.231,3.500
prompt,112.205,5.000
face_025,117.205,2.321
q0_025,120.641,3.500
face_075,125.295,2.013
q0_075,128.526,3.500
face_100,139.282,2.423
q0_100,142.846,3.500
face_050,153.167,1.654
q0_050,156.115,3.500
face_000,162.731,2.782
q0_000,166.013,3.500
prompt,175.462,5.000
face_100,180.462,3.346
q0_100,184.436,3.500
face_050,189.308,3.038
q0_050,193.128,3.500
face_075,204.538,3.295
q0_075,208.410,3.500
face_000,220.910,1.808
q0_000,224.115,3.500
face_025,229.423,2.833
q0_025,233.192,3.500
prompt,245.038,5.000
face_025,250.038,2.936
q1_025,254.038,3.500
face_050,260.436,1.705
q1_050,263.051,3.500
face_100,271.846,3.397
q1_100,276.744,3.500
face_075,286.628,2.064
q1_075,289.449,3.500
face_000,297.372,2.269
q1_000,300.346,3.500
prompt,308.051,5.000
face_000,313.051,2.372
q0_000,316.513,3.500
face_025,323.346,3.244
q0_025,327.962,3.500
face_075,336.974,2.679
q0_075,340.513,3.500
face_050,346.256,1.859
q0_050,348.846,3.500
face_100,359.385,1.500
q0_100,361.410,3.500
prompt,371.513,5.000
face_100,376.513,2.987
q1_100,380.744,3.500
face_075,388.885,1.756
q1_075,391.833,3.500
face_050,404.115,3.192
q1_050,408.474,3.500
face_000,419.667,3.449
q1_000,423.949,3.500
face_025,432.308,1.962
q1_025,435.718,3.500
prompt,441.244,5.000
face_050,446.244,2.628
q0_050,449.474,3.500
face_000,453.692,1.910
q0_000,456.282,3.500
face_025,463.333,2.115
q0_025,466.000,3.500
face_100,470.000,2.167
q0_100,472.821,3.500
face_075,484.885,2.885
q0_075,489.115,3.500
prompt,497.692,5.000
face_050,502.692,1.551
q1_050,505.718,3.500
face_000,517.346,2.577
q1_000,520.962,3.500
face_075,530.192,3.090
q1_075,534.551,3.500
face_025,544.218,2.218
q1_025,547.449,3.500
face_100,554.718,3.141
q1_100,558.821,3.500
