event_type,onset,duration
prompt,0.000,20.000
prompt,20.000,5.000
prompt,55.000,5.000
face_000,60.000,1.808
q0_000,62.897,3.500
face_050,68.641,2.115
q0_050,72.026,3.500
face_025,80.821,2.321
q0_025,84.051,3.500
face_100,91.321,1.551
q0_100,93.885,3.500
face_075,105.731,2.885
q0_075,109.782,3.500
prompt,118.359,5.000
face_050,123.359,3.141
q1_050,127.154,3.500
face_000,134.859,3.244
q1_000,139.346,3.500
face_025,144.218,2.064
q1_025,147.244,3.500
face_075,152.551,2.987
q1_075,156.936,3.500
face_100,166.603,3.090
q1_100,170.269,3.500
prompt,181.026,5.000
face_100,186.026,1.756
q0_100,188.718,3.500
face_075,200.128,2.218
q0_075,203.769,3.500
face_050,207.987,3.346
q0_050,212.064,3.500
face_000,221.295,1.705
q0_000,224.064,3.500
face_025,234.385,2.679
q0_025,238.179,3.500
prompt,244.577,5.000
face_100,249.577,2.526
q1_100,252.731,3.500
face_025,264.795,2.936
q1_025,268.436,3.500
face_075,279.628,3.449
q1_075,284.372,3.500
face_000,289.897,1.859
q1_000,293.077,3.500
face_050,299.256,2.423
q1_050,302.821,3.500
prompt,310.962,5.000
face_100,315.962,3.038
q1_100,319.782,3.500
face_025,326.397,3.192
q1_025,330.474,3.500
face_075,338.833,3.397
q1_075,343.218,3.500
face_000,352.667,2.782
q1_000,356.487,3.500
face_050,360.487,2.372
q1_050,364.308,3.500
prompt,374.846,5.000
face_050,379.846,2.833
q0_050,384.026,3.500
face_025,393.910,1.910
q0_025,397.013,3.500
face_075,401.667,2.577
q0_075,404.846,3.500
face_000,412.333,2.013
q0_000,415.718,3.500
face_100,427.346,1.500
q0_100,429.654,3.500
prompt,439.756,5.000
face_025,444.756,2.167
q0_025,448.423,3.500
face_100,455.256,1.654
q0_100,457.462,3.500
face_000,469.962,1.962
q0_000,472.603,3.500
face_050,481.615,3.295
q0_050,486.385,3.500
face_075,493.436,2.628
q0_075,496.897,3.500
prompt,502.859,5.000
face_100,507.859,1.603
q1_100,510.218,3.500
face_000,515.308,2.474
q1_000,518.641,3.500
face_050,523.077,2.269
q1_050,525.846,3.500
face_075,536.821,3.500
q1_075,541.538,3.500
face_025,553.821,2.731
q1_025,557.077,3.500
